Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
25000,2.1539829,23.085714285714285,0.084136024,-4.126999768343839,-4.126999768343839,1.0
26000,2.1521008,31.676470588235293,0.18005672,-3.974990123936108,-3.974990123936108,1.0
27000,2.1504538,25.612903225806452,0.16723609,-4.285023501425078,-4.285023501425078,1.0
28000,2.1476545,23.862068965517242,0.24225387,-4.0246703254765475,-4.0246703254765475,1.0
29000,2.1457207,28.5,0.22541691,-3.975482225418091,-3.975482225418091,1.0
30000,2.1393602,25.06451612903226,0.10364302,-4.31543710923964,-4.31543710923964,1.0
31000,2.1283212,23.428571428571427,0.04780091,-4.204897174835205,-4.204897174835205,1.0
32000,2.0793757,23.620689655172413,-0.68028957,-4.4653692444165545,-4.4653692444165545,1.0
33000,2.056731,24.083333333333332,-0.86386764,-4.073708800169138,-4.073708800169138,1.0
34000,2.0337336,37.193548387096776,-0.88566536,-4.584121599527342,-4.584121599527342,1.0
35000,2.006663,22.633333333333333,-1.1134484,-4.222483434984761,-4.222483434984761,1.0
36000,1.9827671,27.115384615384617,-1.3365792,-4.5005013015535145,-4.5005013015535145,1.0
37000,1.96542,20.09090909090909,-1.3578885,-3.9602414667606354,-3.9602414667606354,1.0
38000,1.9470679,26.8,-1.6613576,-4.081938037165889,-4.081938037165889,1.0
39000,1.9326565,30.451612903225808,-0.7229497,-4.542877489328385,-4.542877489328385,1.0
40000,1.9216194,49.26470588235294,-1.7946659,-4.279828724084479,-4.279828724084479,1.0
41000,1.9104276,21.391304347826086,-2.0628037,-4.500852909088135,-4.500852909088135,1.0
42000,1.9495071,61.32142857142857,-5.78727,-354.0240532490942,-354.0240532490942,1.0
43000,2.0361836,53.193548387096776,-2.8397481,-2.433535889271767,-2.433535889271767,1.0
44000,2.02731,36.333333333333336,-3.443125,-4.433115592709294,-4.433115592709294,1.0
45000,2.0089505,64.7741935483871,-5.4442525,-288.4165840493515,-288.4165840493515,1.0
46000,2.1071548,23.444444444444443,-1.483099,-4.636041475666894,-4.636041475666894,1.0
47000,2.0988038,25.352941176470587,-1.4884886,-4.042470843561234,-4.042470843561234,1.0
48000,2.0874984,23.333333333333332,-1.6632535,-4.377897226449215,-4.377897226449215,1.0
49000,2.0785687,23.866666666666667,-1.793613,-4.576579101157911,-4.576579101157911,1.0
50000,2.0660605,23.3,-1.9581192,-4.1565416097640995,-4.1565416097640995,1.0
51000,2.047586,23.93548387096774,-2.1938193,-4.123270432154338,-4.123270432154338,1.0
52000,2.0361297,28.19047619047619,-3.7268355,-4.048277571087792,-4.048277571087792,1.0
53000,2.0118794,28.846153846153847,-4.179043,-4.2086793184280396,-4.2086793184280396,1.0
54000,1.9935869,24.391304347826086,-5.1730857,-4.213850684165955,-4.213850684165955,1.0
55000,1.9769043,28.076923076923077,-5.1564264,-3.7982141696489773,-3.7982141696489773,1.0
56000,1.9616157,21.791666666666668,-5.7624025,-4.055893110192341,-4.055893110192341,1.0
57000,1.9961584,57.111111111111114,-5.962301,-337.0111680207429,-337.0111680207429,1.0
58000,2.0237746,25.5,-2.6739616,-4.109979370465646,-4.109979370465646,1.0
59000,2.016557,21.37037037037037,-3.0532153,-4.147162480013711,-4.147162480013711,1.0
60000,2.009003,49.73529411764706,-3.0873735,-4.696503574357314,-4.696503574357314,1.0
61000,2.0027826,21.555555555555557,-0.7721516,-4.539272281858656,-4.539272281858656,1.0
62000,2.000089,22.75,-2.4533687,-3.8557138284047445,-3.8557138284047445,1.0
63000,2.0456052,53.03333333333333,-3.597082,185.84755753701734,185.84755753701734,1.0
64000,2.0640223,21.444444444444443,-5.426877,-4.530487682138171,-4.530487682138171,1.0
65000,2.0703158,74.81481481481481,-9.769821,-347.113959390808,-347.113959390808,1.0
66000,2.1466317,23.64516129032258,-1.5225136,-3.8957482814788817,-3.8957482814788817,1.0
67000,2.1456358,20.555555555555557,-1.4349631,-4.026125197057371,-4.026125197057371,1.0
68000,2.1488378,53.666666666666664,-1.4664732,-6.573335502545039,-6.573335502545039,1.0
69000,2.147622,33.121212121212125,-1.504914,-4.355789333581924,-4.355789333581924,1.0
70000,2.1482854,20.970588235294116,-1.5526688,-4.080062585718491,-4.080062585718491,1.0
71000,2.1450999,50.39393939393939,-1.5008878,-4.863183837045323,-4.863183837045323,1.0
72000,2.1445625,56.22857142857143,-1.3957866,-2.78066489439119,-2.78066489439119,1.0
73000,2.141418,20.571428571428573,-1.8239342,-4.078077673912048,-4.078077673912048,1.0
74000,2.142171,22.305555555555557,-1.8228866,-4.18754678481334,-4.18754678481334,1.0
75000,2.1424963,21.5,-1.7621986,-4.287179774708218,-4.287179774708218,1.0
76000,2.144174,27.515151515151516,-1.7178416,-4.107302923545693,-4.107302923545693,1.0
77000,2.1443107,24.515151515151516,-1.7371498,-3.895225661642411,-3.895225661642411,1.0
78000,2.1440513,21.11764705882353,-1.6899543,-3.9486393718158497,-3.9486393718158497,1.0
79000,2.144154,31.696969696969695,-1.3724283,-4.236290814355016,-4.236290814355016,1.0
80000,2.1417387,22.344827586206897,-1.2622662,-3.480643099751966,-3.480643099751966,1.0
81000,2.13631,20.586206896551722,-1.2095764,-4.158956212382162,-4.158956212382162,1.0
82000,2.1285622,55.638888888888886,-1.00854,-2.9851874076958858,-2.9851874076958858,1.0
83000,2.1153157,28.714285714285715,-1.0538136,-4.242390408235438,-4.242390408235438,1.0
84000,2.1053877,24.225806451612904,-1.8474474,-3.478971954654245,-3.478971954654245,1.0
85000,2.0963244,21.333333333333332,-1.0805646,-4.29594138595793,-4.29594138595793,1.0
86000,2.0894814,25.324324324324323,-0.99291515,-4.409464276499218,-4.409464276499218,1.0
87000,2.08488,54.5,-0.7511987,-2.9896073236184963,-2.9896073236184963,1.0
88000,2.081231,26.352941176470587,-0.6067862,-3.989991970360279,-3.989991970360279,1.0
89000,2.0780041,21.53125,-0.6173778,-4.212048881394523,-4.212048881394523,1.0
90000,2.0687602,24.62962962962963,-0.35015297,-4.516762865914239,-4.516762865914239,1.0
91000,2.0565996,25.307692307692307,-0.4960503,-3.5166564904726467,-3.5166564904726467,1.0
92000,2.0440514,33.25,-0.9028942,-4.120037095300082,-4.120037095300082,1.0
93000,2.0315745,20.742857142857144,-0.84655994,-4.204223264966692,-4.204223264966692,1.0
94000,2.075976,54.766666666666666,-0.7812896,217.28923834647452,217.28923834647452,1.0
95000,2.0910614,27.862068965517242,-3.7544239,-3.840316399451225,-3.840316399451225,1.0
96000,2.0792816,25.21875,-4.1240478,-4.479124554565975,-4.479124554565975,1.0
97000,2.061964,23.40909090909091,-4.552399,-4.279772191047669,-4.279772191047669,1.0
98000,2.0380766,21.807692307692307,-5.7868853,-4.013053072823419,-4.013053072823419,1.0
99000,2.0159588,27.08,-7.529892,-4.0281461377938585,-4.0281461377938585,1.0
100000,1.9885203,21.48,-8.520713,-4.3993559837341305,-4.3993559837341305,1.0
101000,1.9603806,24.666666666666668,-5.3225884,-3.9995793203512826,-3.9995793203512826,1.0
102000,1.9351802,22.846153846153847,-10.380394,-4.064144584867689,-4.064144584867689,1.0
103000,1.9138446,58.88461538461539,-11.311532,-3.2081546849012375,-3.2081546849012375,1.0
104000,1.8836316,20.0,-14.054913,-4.16010844707489,-4.16010844707489,1.0
105000,1.8699343,92.17857142857143,-16.264772,-4.720120997478564,-4.720120997478564,1.0
106000,1.9615787,21.85185185185185,-15.843053,-327.1978023529053,-327.1978023529053,1.0
107000,1.9551665,20.464285714285715,-6.3240623,-3.968610245605995,-3.968610245605995,1.0
108000,1.9464482,21.06896551724138,-10.972688,-4.1039130441073715,-4.1039130441073715,1.0
109000,1.9345088,31.6,-12.246986,-4.3964723987238745,-4.3964723987238745,1.0
110000,1.9185475,23.75,-13.477404,-4.05388941509383,-4.05388941509383,1.0
111000,1.9099923,81.61111111111111,-18.140059,-463.4858093827963,-463.4858093827963,1.0
112000,2.0118499,60.148148148148145,-15.673547,-355.83179224912936,-355.83179224912936,1.0
113000,2.0782595,54.46666666666667,-4.177407,-1.9676945435589757,-1.9676945435589757,1.0
114000,2.0764244,26.48,-5.4917736,-4.386824779510498,-4.386824779510498,1.0
115000,2.0679007,39.375,-6.082397,-4.27447795599699,-4.27447795599699,1.0
116000,2.0620794,63.12,-6.713241,-1.464194050856999,-1.464194050856999,1.0
117000,2.0553274,24.38095238095238,-6.999357,-4.175644941054857,-4.175644941054857,1.0
118000,2.0463514,27.76,-7.981224,-3.138695502281189,-3.138695502281189,1.0
119000,2.0343654,33.708333333333336,-9.441389,-3.6835929142932096,-3.6835929142932096,1.0
120000,2.057851,67.875,-10.606174,-246.7484868466854,-246.7484868466854,1.0
121000,2.0927446,27.8,-4.44854,-3.5729270925124488,-3.5729270925124488,1.0
122000,2.0814743,24.333333333333332,-5.0925674,-4.131468022311175,-4.131468022311175,1.0
123000,2.072934,25.033333333333335,-5.197262,-3.7798639997359245,-3.7798639997359245,1.0
124000,2.074135,25.807692307692307,-6.5364904,-3.838113684654236,-3.838113684654236,1.0
125000,2.072876,22.791666666666668,-7.1984487,-4.094757864872615,-4.094757864872615,1.0
126000,2.0658808,26.44,-1.8689253,-3.834504329241239,-3.834504329241239,1.0
127000,2.0605292,56.58064516129032,-7.248973,-2.068339013627597,-2.068339013627597,1.0
128000,2.0593057,60.785714285714285,-7.7848763,-4.9844371537710055,-4.9844371537710055,1.0
129000,2.0566707,21.04,-8.747805,-4.8522293346899525,-4.8522293346899525,1.0
130000,2.052894,24.233333333333334,-8.649791,-4.433717425527243,-4.433717425527243,1.0
131000,2.0502288,25.346153846153847,-9.578536,-3.886230190594991,-3.886230190594991,1.0
132000,2.1302738,82.17142857142858,-9.000239,-264.8823688093107,-264.8823688093107,1.0
133000,2.1375813,27.8,-2.1444554,-4.429138168692589,-4.429138168692589,1.0
134000,2.1364987,24.20689655172414,-2.3766537,-4.274299009641012,-4.274299009641012,1.0
135000,2.136643,54.411764705882355,-3.2540812,-2.105465577915311,-2.105465577915311,1.0
136000,2.1314626,21.70967741935484,-4.1974616,-4.122229265444206,-4.122229265444206,1.0
137000,2.1204877,43.5,-2.2400599,-4.734717087710605,-4.734717087710605,1.0
138000,2.108355,24.176470588235293,-4.706595,-4.145787947518485,-4.145787947518485,1.0
139000,2.0957134,22.852941176470587,-5.4969745,-4.366384344716226,-4.366384344716226,1.0
140000,2.0860312,25.161290322580644,-5.804119,-4.196896461879506,-4.196896461879506,1.0
141000,2.0788722,22.558823529411764,-6.645897,-4.117319722329417,-4.117319722329417,1.0
142000,2.0748687,31.11764705882353,-6.701755,-4.344385322597292,-4.344385322597292,1.0
143000,2.0711875,23.193548387096776,-7.4269037,-3.797799435528842,-3.797799435528842,1.0
144000,2.0643897,31.586206896551722,-8.648058,-2.768588277009817,-2.768588277009817,1.0
145000,2.0631616,23.2972972972973,-8.100264,-3.95644683104295,-3.95644683104295,1.0
146000,2.0615356,25.75,-9.113845,-4.286625002369736,-4.286625002369736,1.0
147000,2.0607376,24.451612903225808,-10.263714,-4.321946808270046,-4.321946808270046,1.0
148000,2.059638,27.870967741935484,-9.915496,-3.8455024325486384,-3.8455024325486384,1.0
149000,2.0837827,83.81818181818181,-10.548799,-277.8859971292091,-277.8859971292091,1.0
150000,2.1422698,20.41860465116279,-2.5114172,-4.033411619139881,-4.033411619139881,1.0
151000,2.1440957,23.242424242424242,-2.341218,-4.156157804257942,-4.156157804257942,1.0
152000,2.1437714,24.555555555555557,-2.373223,-4.098610069300677,-4.098610069300677,1.0
153000,2.1425197,21.2,-2.4795156,-4.022985325919257,-4.022985325919257,1.0
154000,2.144286,34.88235294117647,-2.2243814,-3.827996956579613,-3.827996956579613,1.0
155000,2.1428819,42.696969696969695,-2.4728422,-4.546524476824385,-4.546524476824385,1.0
156000,2.1410089,24.058823529411764,-3.4021018,-4.282576747238636,-4.282576747238636,1.0
157000,2.1377878,29.08823529411765,-4.013481,-4.209438605440988,-4.209438605440988,1.0
158000,2.1306348,27.058823529411764,-4.851379,-4.664696875846747,-4.664696875846747,1.0
159000,2.1204894,25.137931034482758,-5.598004,-3.9011110437327416,-3.9011110437327416,1.0
160000,2.105191,21.192307692307693,-6.5479927,-4.646478373428871,-4.646478373428871,1.0
161000,2.0909417,29.91176470588235,-7.939755,-4.079948181053624,-4.079948181053624,1.0
162000,2.0766344,20.323529411764707,-9.349601,-3.836267984274662,-3.836267984274662,1.0
163000,2.0611582,22.928571428571427,-5.2643466,-3.994047434099259,-3.994047434099259,1.0
164000,2.0460093,26.107142857142858,-12.488431,-4.213434409212183,-4.213434409212183,1.0
165000,2.030064,37.96551724137931,-13.58436,-4.127572823315859,-4.127572823315859,1.0
166000,2.0177267,24.925925925925927,-14.919396,-4.18580423141348,-4.18580423141348,1.0
167000,2.0086398,22.423076923076923,-10.125284,-4.05547113929476,-4.05547113929476,1.0
168000,2.0004869,20.8,-17.9277,-4.316816618045171,-4.316816618045171,1.0
169000,1.9877616,21.227272727272727,-20.760374,-4.423586867072365,-4.423586867072365,1.0
170000,2.045505,65.54166666666667,-19.2962,-342.7725018644333,-342.7725018644333,1.0
171000,2.0371315,22.0,-10.903189,-3.690281810760498,-3.690281810760498,1.0
172000,2.0159218,26.0,-11.789877,-4.2187002086639405,-4.2187002086639405,1.0
173000,1.9926924,20.608695652173914,-12.943347,-3.985413501660029,-3.985413501660029,1.0
174000,1.9717208,135.76470588235293,-27.795357,-545.3532135609319,-545.3532135609319,1.0
175000,2.0411086,34.608695652173914,-3.5160084,-3.945410284129056,-3.945410284129056,1.0
176000,2.025652,19.76923076923077,-3.869285,-3.9872220184492027,-3.9872220184492027,1.0
177000,2.01772,23.88,-6.389594,-3.9204247861072936,-3.9204247861072936,1.0
178000,2.0077374,28.384615384615383,-4.8473854,-3.8444435274600983,-3.8444435274600983,1.0
179000,1.9981548,26.73913043478261,-6.473901,-4.278599056330594,-4.278599056330594,1.0
180000,1.9906017,24.31578947368421,-7.9236636,-4.322484523057938,-4.322484523057938,1.0
181000,1.9820069,62.82142857142857,-2.1903305,-4.524740325020892,-4.524740325020892,1.0
182000,1.99883,54.65625,-15.098024,-286.04407558013355,-286.04407558013355,1.0
183000,2.0330772,52.32258064516129,-3.467654,-2.056318367681196,-2.056318367681196,1.0
184000,2.037325,58.12903225806452,-3.9156249,-64.50112273808449,-64.50112273808449,1.0
185000,2.1222544,45.925,0.7918232,158.86035496310183,158.86035496310183,1.0
186000,2.152735,28.666666666666668,-2.4663293,-4.355638399268642,-4.355638399268642,1.0
187000,2.149682,22.34285714285714,-2.5088127,-4.240744131984132,-4.240744131984132,1.0
188000,2.1493728,21.72,-2.33326,-4.1695476019824,-4.1695476019824,1.0
189000,2.147127,20.555555555555557,-2.2423534,-4.122811014835651,-4.122811014835651,1.0
190000,2.1456869,65.06451612903226,-1.8512658,-4.6451615257809555,-4.6451615257809555,1.0
191000,2.1346085,29.35483870967742,-1.5719311,-4.516277602224639,-4.516277602224639,1.0
192000,2.1192765,21.115384615384617,-0.8640701,-4.019885074633819,-4.019885074633819,1.0
193000,2.108014,29.185185185185187,-0.6116036,-4.125698419717642,-4.125698419717642,1.0
194000,2.0990474,29.6,-1.5163442,-4.628062971707048,-4.628062971707048,1.0
195000,2.0887218,36.857142857142854,-1.6835746,-4.084633245354607,-4.084633245354607,1.0
196000,2.0816813,20.666666666666668,-2.0598316,-4.030338030595046,-4.030338030595046,1.0
197000,2.0652251,28.956521739130434,-1.6457951,-3.9812455881725657,-3.9812455881725657,1.0
198000,2.0347784,23.043478260869566,-1.2998898,-4.321543872356415,-4.321543872356415,1.0
199000,2.0018096,36.36363636363637,-4.928686,-4.463863122348602,-4.463863122348602,1.0
200000,1.9654105,20.958333333333332,-0.7858128,-4.297493986461474,-4.297493986461474,1.0
201000,1.930371,25.523809523809526,-0.18075845,-4.250338418143136,-4.250338418143136,1.0
202000,1.907239,58.148148148148145,-0.10718019,-7.577829748392105,-7.577829748392105,1.0
203000,1.8856816,21.48,8.281282,-3.7476035400673195,-3.7476035400673195,1.0
204000,1.8760046,111.5,6.16505,241.1971252298355,241.1971252298355,1.0
205000,1.9475453,28.133333333333333,-7.8599687,-4.098821440050679,-4.098821440050679,1.0
206000,1.9335982,21.303030303030305,-7.818361,-4.015225851174557,-4.015225851174557,1.0
207000,1.9221102,20.470588235294116,-4.8321285,-4.027634724974632,-4.027634724974632,1.0
208000,1.9178008,61.74074074074074,-5.263314,-4.215179469850328,-4.215179469850328,1.0
209000,1.9933113,20.678571428571427,-5.2859154,-348.5635365843773,-348.5635365843773,1.0
210000,1.992359,27.266666666666666,7.122655,-3.542529494531693,-3.542529494531693,1.0
211000,2.0738301,58.75,8.548358,206.2328198449365,206.2328198449365,1.0
212000,2.0825846,25.529411764705884,2.559307,-4.231111869667515,-4.231111869667515,1.0
213000,2.148193,49.578947368421055,2.441381,161.08632532003764,161.08632532003764,1.0
214000,2.1731203,21.216216216216218,-2.557082,-4.331662164794074,-4.331662164794074,1.0
215000,2.1699579,56.42857142857143,-2.397047,-2.8592438605324975,-2.8592438605324975,1.0
216000,2.1719112,25.4375,-2.3874862,-4.1304570128840785,-4.1304570128840785,1.0
217000,2.1732893,21.125,-2.6215966,-4.240200531482697,-4.240200531482697,1.0
218000,2.1733859,22.84375,-2.3784983,-4.1124611616134645,-4.1124611616134645,1.0
219000,2.1736372,55.911764705882355,-2.390391,-4.334186303402697,-4.334186303402697,1.0
220000,2.1718996,23.482758620689655,-2.4391372,-4.0535813252131145,-4.0535813252131145,1.0
221000,2.1710627,26.96969696969697,-2.3584628,-3.7730444515905073,-3.7730444515905073,1.0
222000,2.1731598,22.535714285714285,-2.4413652,-3.998737597465515,-3.998737597465515,1.0
223000,2.1743002,39.55555555555556,-2.6167328,-4.2330118593047645,-4.2330118593047645,1.0
224000,2.1723552,24.541666666666668,-3.7547126,-4.3507578086853025,-4.3507578086853025,1.0
225000,2.1680224,27.548387096774192,-4.716032,-4.100560780366262,-4.100560780366262,1.0
226000,2.1647193,23.0,-6.0421124,-4.094844060284751,-4.094844060284751,1.0
227000,2.1593602,32.95652173913044,-7.3388724,-4.449091350038846,-4.449091350038846,1.0
228000,2.1499736,21.903225806451612,-7.156162,-3.849483706734397,-3.849483706734397,1.0
229000,2.1391172,20.818181818181817,-8.234602,-4.191924702736639,-4.191924702736639,1.0
230000,2.1280034,21.48148148148148,-9.393326,-3.9053480789579194,-3.9053480789579194,1.0
231000,2.1166646,55.766666666666666,-9.715103,-0.8545311977123392,-0.8545311977123392,1.0
232000,2.1098447,22.833333333333332,-10.251608,-3.7073956872477676,-3.7073956872477676,1.0
233000,2.1035142,54.729729729729726,-10.728762,-4.472562266513705,-4.472562266513705,1.0
234000,2.1017857,44.354838709677416,-2.5418942,-4.0886146562440056,-4.0886146562440056,1.0
235000,2.0971487,23.357142857142858,-10.701996,-4.115442118993619,-4.115442118993619,1.0
236000,2.0926037,22.885714285714286,-11.920881,-4.330933491388957,-4.330933491388957,1.0
237000,2.1002586,60.60606060606061,-28.32563,-273.9648807952481,-273.9648807952481,1.0
238000,2.1714315,27.757575757575758,-2.3378952,-4.111854574259589,-4.111854574259589,1.0
239000,2.1712916,23.609756097560975,-2.5263336,-4.459235060782659,-4.459235060782659,1.0
240000,2.1719024,23.463414634146343,-2.4537787,-4.049193771874032,-4.049193771874032,1.0
241000,2.17125,22.825,-2.5558016,-4.057992942631245,-4.057992942631245,1.0
242000,2.1717768,26.236842105263158,-2.354084,-4.020092920213938,-4.020092920213938,1.0
243000,2.1692502,23.970588235294116,-2.351023,-4.452039106024636,-4.452039106024636,1.0
244000,2.1699991,27.263157894736842,-2.5430124,-4.233927822113037,-4.233927822113037,1.0
245000,2.1692603,27.257142857142856,-2.310244,-4.210928297042846,-4.210928297042846,1.0
246000,2.167795,23.236842105263158,-2.5172713,-4.127985417842865,-4.127985417842865,1.0
247000,2.1697655,28.923076923076923,-2.4515226,-4.1694039153425315,-4.1694039153425315,1.0
248000,2.1707132,25.756756756756758,-2.402264,-4.226799188433467,-4.226799188433467,1.0
249000,2.1714041,25.78787878787879,-2.4250739,-4.466742332639365,-4.466742332639365,1.0
250000,2.1717541,30.444444444444443,-3.2249765,-4.149382347241044,-4.149382347241044,1.0
251000,2.1643927,25.419354838709676,-3.8098493,-3.985773285230001,-3.985773285230001,1.0
252000,2.146427,24.233333333333334,-4.422179,-4.258383131027221,-4.258383131027221,1.0
253000,2.12385,21.294117647058822,-5.0576706,-4.377308159163504,-4.377308159163504,1.0
254000,2.095564,22.703703703703702,0.2323022,-3.9956766243638664,-3.9956766243638664,1.0
255000,2.068844,25.6,-5.3090253,-4.184657483100891,-4.184657483100891,1.0
256000,2.0493212,23.6,-5.5085278,-4.037689509300085,-4.037689509300085,1.0
257000,2.035891,20.636363636363637,-10.408199,-4.211357199228727,-4.211357199228727,1.0
258000,2.026823,28.12,-7.125612,-4.2788690974315005,-4.2788690974315005,1.0
259000,2.0186305,22.84,-7.575053,-3.9936385429822483,-3.9936385429822483,1.0
260000,2.01046,20.59259259259259,-7.889887,-4.1245667934417725,-4.1245667934417725,1.0
261000,2.004187,21.791666666666668,-8.8452425,-4.178584903478622,-4.178584903478622,1.0
262000,1.9969108,21.91304347826087,-9.4479475,-4.252387712399165,-4.252387712399165,1.0
263000,1.9921111,26.772727272727273,-10.513863,-4.098889863491058,-4.098889863491058,1.0
264000,1.9875422,53.73913043478261,-10.142255,-4.417725935280323,-4.417725935280323,1.0
265000,2.1110628,91.75862068965517,-10.484207,-134.048216395337,-134.048216395337,1.0
266000,2.1650798,56.06896551724138,-2.0407147,-0.5328482897193344,-0.5328482897193344,1.0
267000,2.1644795,24.0,-2.3081126,-3.5718201591122534,-3.5718201591122534,1.0
268000,2.1672156,76.71428571428571,-2.0719867,-4.749519513712989,-4.749519513712989,1.0
269000,2.1701972,61.03703703703704,-2.0560265,-4.22774814548237,-4.22774814548237,1.0
270000,2.168666,22.62857142857143,-2.2372966,-3.82421265878985,-3.82421265878985,1.0
271000,2.1689775,28.48,-2.1451395,-3.9249852980886186,-3.9249852980886186,1.0
272000,2.1689796,24.58823529411765,-2.2222393,-3.5045682419748867,-3.5045682419748867,1.0
273000,2.1701593,20.86842105263158,-2.482051,-4.218142227122658,-4.218142227122658,1.0
274000,2.1693332,20.58974358974359,-2.5720055,-4.26235985159874,-4.26235985159874,1.0
275000,2.169874,21.303030303030305,-2.1955483,-3.8259118325782544,-3.8259118325782544,1.0
276000,2.1700213,20.852941176470587,-2.7656686,-3.880083273438846,-3.880083273438846,1.0
277000,2.1576421,20.774193548387096,-3.138125,-4.066403780664716,-4.066403780664716,1.0
278000,2.1343343,24.821428571428573,-0.73607135,-3.8765323655358674,-3.8765323655358674,1.0
279000,2.108986,63.52173913043478,-4.937142,-4.0907227838039395,-4.0907227838039395,1.0
280000,2.0914035,27.821428571428573,-7.294988,-4.288684147375601,-4.288684147375601,1.0
281000,2.0710042,20.818181818181817,-8.649639,-3.96945271641016,-3.96945271641016,1.0
282000,2.0479217,53.689655172413794,-4.896208,-4.334875789861525,-4.334875789861525,1.0
283000,2.030204,26.551724137931036,-12.081863,-4.308802604675293,-4.308802604675293,1.0
284000,2.0109646,20.62962962962963,-18.039892,-3.8562211990356445,-3.8562211990356445,1.0
285000,1.9887568,64.03571428571429,-15.928803,-4.255648787021637,-4.255648787021637,1.0
286000,1.971746,28.695652173913043,-17.560768,-4.250393133163453,-4.250393133163453,1.0
287000,1.9544681,24.925925925925927,-17.631613,-3.992828536916662,-3.992828536916662,1.0
288000,1.945015,43.925925925925924,-22.932777,-4.316157338519891,-4.316157338519891,1.0
289000,1.9448596,25.724137931034484,-7.095057,-4.083936363458633,-4.083936363458633,1.0
290000,1.9334966,21.970588235294116,-20.674597,-4.126881182193756,-4.126881182193756,1.0
291000,1.9345189,62.96666666666667,-38.747566,-270.4951185709797,-270.4951185709797,1.0
292000,2.0641155,52.72727272727273,-8.551073,176.636214557816,176.636214557816,1.0
293000,2.0986004,23.742857142857144,-2.3648345,-3.9946959699903215,-3.9946959699903215,1.0
294000,2.1258276,49.55,-29.233646,-251.27243109467702,-251.27243109467702,1.0
295000,2.1690454,28.96875,-2.1221414,-3.668566519214261,-3.668566519214261,1.0
296000,2.1677604,23.65714285714286,-2.3776085,-4.375394973489973,-4.375394973489973,1.0
297000,2.1688883,24.17142857142857,-2.3645728,-3.914577280773836,-3.914577280773836,1.0
298000,2.1698315,26.727272727272727,-2.2271745,-4.168199651381549,-4.168199651381549,1.0
299000,2.1636572,21.515151515151516,-2.336475,-3.866963480458115,-3.866963480458115,1.0
300000,2.1633732,24.4,-2.2645345,-4.252476143836975,-4.252476143836975,1.0
301000,2.165051,35.32258064516129,-2.0881598,-4.334031305710474,-4.334031305710474,1.0
302000,2.1639316,20.5625,-2.328334,-4.108380764722824,-4.108380764722824,1.0
303000,2.165579,24.137931034482758,-2.2079852,-4.545141507839334,-4.545141507839334,1.0
304000,2.1629384,40.19230769230769,-2.2738512,-3.284555047750473,-3.284555047750473,1.0
305000,2.1610374,26.62962962962963,-3.7816672,-3.835552834547483,-3.835552834547483,1.0
306000,2.1587584,21.238095238095237,-5.85872,-4.228422825986689,-4.228422825986689,1.0
307000,2.1554148,27.46153846153846,-7.199963,-4.037431522651955,-4.037431522651955,1.0
308000,2.1559136,20.85185185185185,-2.1893024,-3.9718151092529297,-3.9718151092529297,1.0
