Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
29000,2.1596656,26.266666666666666,-5.8304043,-3.919014287988345,-3.919014287988345,1.0
30000,2.1618605,31.785714285714285,-5.9133544,-3.377639834369932,-3.377639834369932,1.0
31000,2.1527734,50.75,-5.723412,-1.102255697197774,-1.102255697197774,1.0
32000,2.1357558,32.13793103448276,-5.438671,-3.3684266065729074,-3.3684266065729074,1.0
33000,2.1389382,29.06896551724138,-5.4104857,-3.1071193863948188,-3.1071193863948188,1.0
34000,2.1377358,25.35483870967742,-5.381908,-3.543745804217554,-3.543745804217554,1.0
35000,2.1398134,29.423076923076923,-5.5041137,-3.4712091936514926,-3.4712091936514926,1.0
36000,2.1409454,47.827586206896555,-5.385214,-3.177345377703508,-3.177345377703508,1.0
37000,2.1395938,30.962962962962962,-5.470063,-3.89784430540525,-3.89784430540525,1.0
38000,2.1372457,26.517241379310345,-5.521603,-3.8234154808110206,-3.8234154808110206,1.0
39000,2.134122,48.333333333333336,-5.423074,-1.0234636557953698,-1.0234636557953698,1.0
40000,2.1379397,36.96153846153846,-5.429011,-2.335249288724019,-2.335249288724019,1.0
41000,2.14174,32.458333333333336,-5.385917,-2.996772957884747,-2.996772957884747,1.0
42000,2.1530204,32.458333333333336,-5.0340548,-2.8144766253729663,-2.8144766253729663,1.0
43000,2.151436,60.08,-4.9844847,-2.998258790671825,-2.998258790671825,1.0
44000,2.152717,29.25,-5.0057607,-3.5654988455875167,-3.5654988455875167,1.0
45000,2.1521275,28.071428571428573,-4.9649262,-3.6792136758033718,-3.6792136758033718,1.0
46000,2.154052,28.962962962962962,-4.926834,-3.3078972851788557,-3.3078972851788557,1.0
47000,2.1484065,45.45161290322581,-5.040077,-3.5621841321217604,-3.5621841321217604,1.0
48000,2.153103,32.47826086956522,-5.043016,-3.532494189838568,-3.532494189838568,1.0
49000,2.150419,26.448275862068964,-5.037998,-3.783917237972391,-3.783917237972391,1.0
50000,2.1455255,45.333333333333336,-5.166347,-3.6406530037522318,-3.6406530037522318,1.0
51000,2.1509411,43.15384615384615,-5.0936337,-3.2505062371492386,-3.2505062371492386,1.0
52000,2.1570094,27.066666666666666,-4.8245344,-3.7550009337564307,-3.7550009337564307,1.0
53000,2.1683552,30.40909090909091,-4.7737885,-3.7797628424384375,-3.7797628424384375,1.0
54000,2.1690726,30.11111111111111,-4.768798,-3.611406591203478,-3.611406591203478,1.0
55000,2.167053,29.5,-4.6824117,-3.3416069388389587,-3.3416069388389587,1.0
56000,2.159233,189.0,-5.1079893,-3.1030555536801163,-3.1030555536801163,1.0
57000,2.149774,31.76,-4.895024,1.2579771661758423,1.2579771661758423,1.0
58000,2.1467073,28.62962962962963,-4.8641605,-4.055393744398047,-4.055393744398047,1.0
59000,2.1497192,32.458333333333336,-4.803619,-3.6835102078815303,-3.6835102078815303,1.0
60000,2.151555,71.0,-4.8884435,1.5096956118941307,1.5096956118941307,1.0
61000,2.1604464,27.03125,-4.5657544,-3.242878030646931,-3.242878030646931,1.0
62000,2.160709,38.851851851851855,-4.6629305,-1.997615658574634,-1.997615658574634,1.0
63000,2.151094,31.0,-4.3504915,-3.183758926802668,-3.183758926802668,1.0
64000,2.1473477,34.62068965517241,-4.482641,-3.1950495173533757,-3.1950495173533757,1.0
65000,2.1466708,31.61111111111111,-4.4912243,-2.679224533193252,-2.679224533193252,1.0
66000,2.153308,45.61904761904762,-4.396106,-2.730503883212805,-2.730503883212805,1.0
67000,2.1525936,26.333333333333332,-4.566943,-3.6095344112032937,-3.6095344112032937,1.0
68000,2.1448193,27.15,-4.915393,-4.046058666706085,-4.046058666706085,1.0
69000,2.1340122,59.357142857142854,-4.9958615,225.15296284357706,225.15296284357706,1.0
70000,2.158313,69.95238095238095,-4.4769053,1.4318538186225025,1.4318538186225025,1.0
71000,2.1544251,30.666666666666668,-4.3826795,-3.8838915526866913,-3.8838915526866913,1.0
72000,2.1514506,25.451612903225808,-4.301477,-3.747319996356964,-3.747319996356964,1.0
73000,2.1480825,59.44,-4.044578,-2.9987922248244288,-2.9987922248244288,1.0
74000,2.1492724,31.52,-4.0689106,-3.553313660621643,-3.553313660621643,1.0
75000,2.1515267,48.72,-3.850147,-2.4928243708610536,-2.4928243708610536,1.0
76000,2.1449368,26.565217391304348,-4.1590466,-3.8940784446895123,-3.8940784446895123,1.0
77000,2.1515212,44.266666666666666,-3.9423635,-2.792874127112586,-2.792874127112586,1.0
78000,2.1514375,27.02857142857143,-3.9744925,-3.5622884275184736,-3.5622884275184736,1.0
79000,2.1557498,31.0625,-3.8831089,-3.2405563419865024,-3.2405563419865024,1.0
80000,2.1527667,31.193548387096776,-3.8923783,-3.1293568274667187,-3.1293568274667187,1.0
81000,2.1473954,25.151515151515152,-4.0056534,-3.701160394784176,-3.701160394784176,1.0
82000,2.1494315,24.96551724137931,-4.068697,-3.899454016109993,-3.899454016109993,1.0
83000,2.1566248,32.75,-3.6339264,-3.239802300930023,-3.239802300930023,1.0
84000,2.1532092,29.423076923076923,-3.6675584,-3.294759319888221,-3.294759319888221,1.0
85000,2.1524978,62.76923076923077,-3.64376,-2.8683675089478493,-2.8683675089478493,1.0
86000,2.1533315,26.666666666666668,-3.7607136,-3.906116340841566,-3.906116340841566,1.0
87000,2.1502278,25.565217391304348,-3.961199,-3.5885861136696557,-3.5885861136696557,1.0
88000,2.1508482,53.8,-3.9478424,-3.3464172322016497,-3.3464172322016497,1.0
89000,2.1419244,27.62962962962963,-3.7407954,-3.317472148824621,-3.317472148824621,1.0
90000,2.137207,25.4,-3.86727,-3.1398140239715575,-3.1398140239715575,1.0
91000,2.1363997,66.69565217391305,-4.011272,-2.9980352201863476,-2.9980352201863476,1.0
92000,2.1544652,34.88,-3.708562,-2.5216491098205247,-2.5216491098205247,1.0
93000,2.1519,27.620689655172413,-3.6573348,-3.8003800778553405,-3.8003800778553405,1.0
94000,2.1561518,29.44,-3.5092683,-3.1047731202382307,-3.1047731202382307,1.0
95000,2.1565866,65.27586206896552,-3.4850924,-2.6308973037770818,-2.6308973037770818,1.0
96000,2.1533432,28.181818181818183,-3.5362673,-3.519437188282609,-3.519437188282609,1.0
97000,2.1514163,27.555555555555557,-3.593662,-3.5399942249059677,-3.5399942249059677,1.0
98000,2.149307,44.107142857142854,-3.5864818,-3.497110583952495,-3.497110583952495,1.0
99000,2.1579332,27.692307692307693,-3.45949,-3.025340506663689,-3.025340506663689,1.0
100000,2.1607566,32.61538461538461,-3.448201,-3.3650153967050405,-3.3650153967050405,1.0
101000,2.152166,50.77777777777778,-3.5744872,-3.1124293686678777,-3.1124293686678777,1.0
102000,2.152384,31.708333333333332,-3.5410562,-3.2298587942123413,-3.2298587942123413,1.0
103000,2.1580923,31.727272727272727,-3.4066556,-2.193693811478822,-2.193693811478822,1.0
104000,2.1579494,45.03125,-3.3692594,-3.3002917564684346,-3.3002917564684346,1.0
105000,2.1570754,32.46153846153846,-3.4754517,-3.5654214515730187,-3.5654214515730187,1.0
106000,2.1591005,28.266666666666666,-3.3749306,-3.4412143271544884,-3.4412143271544884,1.0
107000,2.1604817,32.63636363636363,-3.3937325,-3.3101074151370837,-3.3101074151370837,1.0
108000,2.1563451,55.12,-3.3422472,-2.7012635183334353,-2.7012635183334353,1.0
109000,2.1554863,33.12,-3.269455,-3.119365672270457,-3.119365672270457,1.0
110000,2.1590717,46.32,-3.3892772,-3.2787050788219156,-3.2787050788219156,1.0
111000,2.1610599,39.0,-3.3716247,-3.4697927305331597,-3.4697927305331597,1.0
112000,2.1571286,32.42857142857143,-3.398552,-3.1117440233273164,-3.1117440233273164,1.0
113000,2.1563165,33.32258064516129,-3.3204453,-3.4010857343673706,-3.4010857343673706,1.0
114000,2.1533642,34.61538461538461,-3.0459168,-3.147712780592533,-3.147712780592533,1.0
115000,2.1433241,23.484848484848484,-3.220943,-4.330452478293217,-4.330452478293217,1.0
116000,2.1547782,31.52,-3.0765774,-3.5450820660591127,-3.5450820660591127,1.0
117000,2.1529403,28.25,-2.9777794,-2.835582577756473,-2.835582577756473,1.0
118000,2.1489582,59.74074074074074,-3.0976622,0.9160388939910464,0.9160388939910464,1.0
119000,2.1497154,27.03030303030303,-3.03369,-3.321702576947935,-3.321702576947935,1.0
120000,2.1488826,31.21212121212121,-3.0696723,-3.282691619612954,-3.282691619612954,1.0
121000,2.14473,39.6,-3.288359,-3.7652634482830765,-3.7652634482830765,1.0
122000,2.1499586,25.8,-3.0376806,-3.0358851114908854,-3.0358851114908854,1.0
123000,2.1497657,27.916666666666668,-3.154753,-3.7414511144161224,-3.7414511144161224,1.0
124000,2.1538794,28.65,-2.9221103,-3.6488586153302873,-3.6488586153302873,1.0
125000,2.1502807,68.26086956521739,-2.908085,1.9956743771379644,1.9956743771379644,1.0
126000,2.1489642,48.8,-2.9597206,-3.825257574358294,-3.825257574358294,1.0
127000,2.151473,31.06896551724138,-2.78426,-3.2471647483331187,-3.2471647483331187,1.0
128000,2.1505103,33.0,-2.8109152,-2.7802596564094224,-2.7802596564094224,1.0
129000,2.1526341,55.59090909090909,-2.8721023,-2.852964399072031,-2.852964399072031,1.0
130000,2.1479995,25.275862068965516,-2.8731837,-3.59588246686118,-3.59588246686118,1.0
131000,2.1477597,42.69230769230769,-2.854661,-2.9190428921809564,-2.9190428921809564,1.0
132000,2.1477108,39.0,-2.9375536,-3.600997374526092,-3.600997374526092,1.0
133000,2.1513355,35.18518518518518,-2.8649752,-3.3733467562840533,-3.3733467562840533,1.0
134000,2.148611,35.25,-2.886015,-3.683554995059967,-3.683554995059967,1.0
135000,2.1453927,41.30769230769231,-2.6725965,-2.3672983715167413,-2.3672983715167413,1.0
136000,2.1495602,32.458333333333336,-2.7881682,-3.0145238836606345,-3.0145238836606345,1.0
137000,2.1485534,46.19230769230769,-2.7517211,-3.2500763776210637,-3.2500763776210637,1.0
138000,2.143868,32.84848484848485,-2.769386,-2.8805315456082745,-2.8805315456082745,1.0
139000,2.1430416,26.466666666666665,-2.804014,-3.755444812774658,-3.755444812774658,1.0
140000,2.1522782,39.63157894736842,-2.693564,-3.657853952050209,-3.657853952050209,1.0
141000,2.1430957,43.65625,-2.747118,-1.7195327757827696,-1.7195327757827696,1.0
142000,2.1382446,24.642857142857142,-2.7363853,-3.4963586906592052,-3.4963586906592052,1.0
143000,2.1428397,33.73076923076923,-2.7829654,-3.0530970525741576,-3.0530970525741576,1.0
144000,2.1448777,25.925925925925927,-2.7902484,-3.3122452100118003,-3.3122452100118003,1.0
145000,2.1311476,51.666666666666664,-2.6070037,-2.7694582849740983,-2.7694582849740983,1.0
146000,2.1327026,28.0,-2.6583626,-3.375930735043117,-3.375930735043117,1.0
147000,2.1309168,28.903225806451612,-2.5569782,-2.9823494499379937,-2.9823494499379937,1.0
148000,2.1494956,34.291666666666664,-2.4921885,-2.733739506602287,-2.733739506602287,1.0
149000,2.1407332,42.19230769230769,-2.5158343,-2.3949216509667726,-2.3949216509667726,1.0
150000,2.1484709,30.6,-2.503386,-2.9005949025352797,-2.9005949025352797,1.0
151000,2.1347933,42.0,-2.5108767,-2.9427225633428016,-2.9427225633428016,1.0
152000,2.1233618,25.05128205128205,-2.6761885,-3.627650524440565,-3.627650524440565,1.0
153000,2.1333911,30.77777777777778,-2.5790937,-3.4576374518460242,-3.4576374518460242,1.0
154000,2.136948,32.375,-2.5661209,-3.027450824937513,-3.027450824937513,1.0
155000,2.139438,36.80952380952381,-2.2614381,-2.2218111682505834,-2.2218111682505834,1.0
156000,2.129837,45.851851851851855,-2.501794,-3.226122540456277,-3.226122540456277,1.0
157000,2.1248324,33.55172413793103,-2.5684595,-3.8417047940451523,-3.8417047940451523,1.0
158000,2.1312199,39.0,-2.5323098,-3.485047812047212,-3.485047812047212,1.0
159000,2.1234953,27.066666666666666,-2.4822888,-3.652710269237387,-3.652710269237387,1.0
160000,2.1350574,30.36,-2.438325,-3.3982311464273014,-3.3982311464273014,1.0
161000,2.1324418,50.30769230769231,-2.4629278,-3.026729545383542,-3.026729545383542,1.0
162000,2.130641,39.47826086956522,-2.3989685,-2.6239543997428636,-2.6239543997428636,1.0
163000,2.1280463,34.34782608695652,-2.4475014,-2.149057775735855,-2.149057775735855,1.0
164000,2.1177878,46.310344827586206,-2.4418821,-3.3653396904468535,-3.3653396904468535,1.0
165000,2.1147013,25.7,-2.5147853,-3.8224804441134137,-3.8224804441134137,1.0
166000,2.1162028,35.766666666666666,-2.5269225,-2.5583998676269286,-2.5583998676269286,1.0
167000,2.1217775,30.84,-2.4272292,-3.698293061256409,-3.698293061256409,1.0
168000,2.1280656,29.96,-2.440039,-3.2977561752001443,-3.2977561752001443,1.0
169000,2.11542,49.86666666666667,-2.392865,-3.125826822469632,-3.125826822469632,1.0
170000,2.1084793,28.029411764705884,-2.34946,-3.723028565154356,-3.723028565154356,1.0
171000,2.104281,26.805555555555557,-2.4561672,-3.6747755540741815,-3.6747755540741815,1.0
172000,2.1163192,24.46875,-2.4375618,-3.1755212917923927,-3.1755212917923927,1.0
173000,2.1235294,29.423076923076923,-2.349943,-2.9622371792793274,-2.9622371792793274,1.0
174000,2.1302843,38.85,-2.29305,-2.457481932640076,-2.457481932640076,1.0
175000,2.1168537,51.80769230769231,-2.3446813,-3.317997698361675,-3.317997698361675,1.0
176000,2.1086707,33.958333333333336,-2.359065,-3.4727876806259155,-3.4727876806259155,1.0
177000,2.1086984,28.571428571428573,-2.33342,-3.4524631632698908,-3.4524631632698908,1.0
178000,2.1135876,53.92,-2.3652377,-3.3011968069606357,-3.3011968069606357,1.0
179000,2.104015,36.46666666666667,-2.4429271,-3.595516909042309,-3.595516909042309,1.0
180000,2.1041589,32.875,-2.3117516,-3.0250509900431477,-3.0250509900431477,1.0
181000,2.1041763,26.37037037037037,-2.3981602,-3.4866671562194824,-3.4866671562194824,1.0
182000,2.1015747,37.354838709677416,-2.294705,-3.3570992961525916,-3.3570992961525916,1.0
183000,2.1047742,34.41379310344828,-2.3354611,-3.008632226785024,-3.008632226785024,1.0
184000,2.1069472,30.9,-2.3897033,-3.4358567328288636,-3.4358567328288636,1.0
185000,2.0908327,29.97142857142857,-2.399527,-3.382012205464499,-3.382012205464499,1.0
186000,2.109321,24.806451612903224,-2.4711995,-4.357899015949618,-4.357899015949618,1.0
187000,2.1128767,28.535714285714285,-2.366754,-3.8658083911452974,-3.8658083911452974,1.0
188000,2.120399,32.458333333333336,-2.1987228,-3.221492720146974,-3.221492720146974,1.0
189000,2.110024,45.1764705882353,-2.2494938,-3.1509695447543087,-3.1509695447543087,1.0
190000,2.0894737,26.52777777777778,-2.3525033,-3.403473861515522,-3.403473861515522,1.0
191000,2.106089,28.75862068965517,-2.3405144,-3.4271913210550946,-3.4271913210550946,1.0
192000,2.119176,30.208333333333332,-2.211148,-3.3230947653452554,-3.3230947653452554,1.0
193000,2.1298947,61.333333333333336,-2.073509,-2.2804250050336123,-2.2804250050336123,1.0
194000,2.1099968,34.46666666666667,-2.1708825,-2.1605913082758588,-2.1605913082758588,1.0
195000,2.1032755,27.771428571428572,-2.3819537,-3.6862397977284025,-3.6862397977284025,1.0
196000,2.0892894,29.484848484848484,-2.245013,-3.2815492035764637,-3.2815492035764637,1.0
197000,2.0903862,38.875,-2.135732,-3.197920359671116,-3.197920359671116,1.0
198000,2.0733733,23.57894736842105,-2.8379822,-3.8309701085090637,-3.8309701085090637,1.0
199000,1.9785497,30.869565217391305,-2.917581,-2.544456882910295,-2.544456882910295,1.0
200000,1.8878357,25.666666666666668,-4.5240793,-3.9617931048075357,-3.9617931048075357,1.0
201000,1.7995588,65.52380952380952,-3.6698537,-3.1677984903481873,-3.1677984903481873,1.0
202000,1.9079071,62.1,-4.5066357,-325.7921480310374,-325.7921480310374,1.0
203000,2.0920403,23.61764705882353,-2.5866997,-4.072462613242013,-4.072462613242013,1.0
204000,2.1000705,42.81481481481482,-1.9804288,-2.686938244104385,-2.686938244104385,1.0
205000,2.1104438,28.76923076923077,-2.312698,-3.678388694922129,-3.678388694922129,1.0
206000,2.123992,36.27272727272727,-1.9620773,-2.6159043203700674,-2.6159043203700674,1.0
207000,2.1023881,51.76,-2.042739,-3.137101087272167,-3.137101087272167,1.0
208000,2.066702,31.46153846153846,-2.0436869,-2.7481736770043006,-2.7481736770043006,1.0
209000,2.0841022,34.72222222222222,-1.7925143,-2.1495105822881064,-2.1495105822881064,1.0
210000,2.0811234,43.11764705882353,-1.9455538,-2.9585286045775696,-2.9585286045775696,1.0
211000,2.0579257,29.448275862068964,-2.2935612,-3.539680307198848,-3.539680307198848,1.0
212000,2.0829337,66.375,-2.2050376,0.12690215587615966,0.12690215587615966,1.0
213000,2.113104,44.53846153846154,-1.9559693,-3.3383317245886874,-3.3383317245886874,1.0
214000,2.1068645,26.533333333333335,-2.1148758,-3.901050513982773,-3.901050513982773,1.0
215000,2.1068196,40.48275862068966,-2.0698178,-1.8817137233142196,-1.8817137233142196,1.0
216000,2.1232092,31.59090909090909,-1.8251088,-2.6396764594575632,-2.6396764594575632,1.0
217000,2.1234941,33.46153846153846,-2.0566475,-3.3813205647468565,-3.3813205647468565,1.0
218000,2.111496,27.5,-2.1629388,-3.117851972579956,-3.117851972579956,1.0
219000,2.1110237,52.9375,-1.9660342,-2.94758221929272,-2.94758221929272,1.0
220000,2.1241107,36.083333333333336,-2.0470862,-3.6555443942546844,-3.6555443942546844,1.0
221000,2.1208682,27.48,-1.9469551,-3.525405379442068,-3.525405379442068,1.0
222000,2.1208606,30.074074074074073,-2.1777241,-3.4891008094505027,-3.4891008094505027,1.0
223000,2.1187105,59.88,-1.9648349,-2.5667945858836174,-2.5667945858836174,1.0
224000,2.1012456,30.205882352941178,-2.145698,-3.4289446184129426,-3.4289446184129426,1.0
225000,2.0988922,27.4,-2.14089,-3.2670106734548297,-3.2670106734548297,1.0
226000,2.1142957,39.12,-2.036851,-3.21172904253006,-3.21172904253006,1.0
227000,2.1219957,30.384615384615383,-1.9753891,-3.3329961403058124,-3.3329961403058124,1.0
228000,2.1122887,42.851851851851855,-2.0463877,-3.9553662328808397,-3.9553662328808397,1.0
229000,2.108,29.606060606060606,-1.9751368,-3.258802949253357,-3.258802949253357,1.0
230000,2.1160016,27.62962962962963,-1.8985784,-3.1355975099972317,-3.1355975099972317,1.0
231000,2.1107497,26.923076923076923,-2.1551867,-3.823224452825693,-3.823224452825693,1.0
232000,2.107839,45.6875,-1.8625835,-3.276307556658022,-3.276307556658022,1.0
233000,2.1074247,27.258064516129032,-2.0751812,-3.6175958148894773,-3.6175958148894773,1.0
234000,2.1285982,47.56521739130435,-1.7831963,-1.7611970914446788,-1.7611970914446788,1.0
235000,2.109161,26.0,-2.0988522,-3.5656778971354166,-3.5656778971354166,1.0
236000,2.1067855,24.53125,-2.1588361,-3.6225524358451366,-3.6225524358451366,1.0
237000,2.1074777,45.625,-2.062159,-3.354700544178486,-3.354700544178486,1.0
238000,2.101261,29.35483870967742,-1.9816482,-2.91628335416317,-2.91628335416317,1.0
239000,2.1082795,46.2962962962963,-2.0038583,-3.294138484276258,-3.294138484276258,1.0
240000,2.1118634,37.464285714285715,-2.0350018,-3.0171963269157067,-3.0171963269157067,1.0
241000,2.096396,28.137931034482758,-2.1901097,-3.579631324737303,-3.579631324737303,1.0
242000,2.1100798,30.307692307692307,-1.7885499,-3.2051704680919646,-3.2051704680919646,1.0
243000,2.119156,29.115384615384617,-2.0744,-3.668345839888961,-3.668345839888961,1.0
244000,2.1185644,63.285714285714285,-1.6304384,0.6961343445275959,0.6961343445275959,1.0
245000,2.0978448,31.677419354838708,-2.052534,-3.549099093242999,-3.549099093242999,1.0
246000,2.1106029,37.73076923076923,-1.908688,-3.151362365254989,-3.151362365254989,1.0
247000,2.1020439,37.56666666666667,-2.1850045,-2.4469326926815893,-2.4469326926815893,1.0
248000,2.1034772,33.458333333333336,-1.9770337,-3.4207049757242203,-3.4207049757242203,1.0
249000,2.1038544,30.48,-2.0490787,-3.77163085103035,-3.77163085103035,1.0
250000,2.109551,28.52,-1.9836669,-3.264606459782674,-3.264606459782674,1.0
251000,2.0961244,52.4,-2.1009972,-3.304876566429933,-3.304876566429933,1.0
252000,2.0923734,37.6,-1.9705185,-4.079359179735183,-4.079359179735183,1.0
253000,2.080074,26.23076923076923,-2.0955617,-3.576710820198059,-3.576710820198059,1.0
254000,2.0951743,46.0,-1.6588999,-0.4116717444525825,-0.4116717444525825,1.0
255000,2.086749,24.727272727272727,-2.161328,-4.088596333156932,-4.088596333156932,1.0
256000,2.088665,211.5625,-1.9080395,4.407214152812958,4.407214152812958,1.0
257000,2.0858865,29.0,-2.0889027,-3.198733429698383,-3.198733429698383,1.0
258000,2.100076,30.0,-1.9909703,-2.853597510744024,-2.853597510744024,1.0
259000,2.090059,35.625,-2.0642862,-3.5754543422691283,-3.5754543422691283,1.0
260000,2.0929666,23.235294117647058,-2.3189147,-4.033360663582297,-4.033360663582297,1.0
261000,2.091251,35.27272727272727,-2.0000973,-3.189861297607422,-3.189861297607422,1.0
262000,2.0889986,27.794117647058822,-2.1095982,-3.353065138354021,-3.353065138354021,1.0
263000,2.0900805,26.352941176470587,-2.0862823,-3.4524556566029787,-3.4524556566029787,1.0
264000,2.0986907,42.166666666666664,-1.8906586,-2.9827249148488044,-2.9827249148488044,1.0
265000,2.1083798,29.72,-1.7878202,-2.964568520784378,-2.964568520784378,1.0
266000,2.1080503,30.48,-1.8793093,-3.3237518548965452,-3.3237518548965452,1.0
267000,2.0979888,27.620689655172413,-2.0752933,-3.4358961120728524,-3.4358961120728524,1.0
268000,2.0901186,25.096774193548388,-2.0670907,-3.8912534636835896,-3.8912534636835896,1.0
269000,2.083557,53.38235294117647,-2.0944579,-3.76672817224806,-3.76672817224806,1.0
270000,2.0767984,28.558823529411764,-2.1662557,-3.6223537869313183,-3.6223537869313183,1.0
271000,2.0857,31.35483870967742,-1.9629488,-3.3093211670075693,-3.3093211670075693,1.0
272000,2.0835648,26.90909090909091,-2.1265218,-3.6200082338217534,-3.6200082338217534,1.0
273000,2.0908809,33.666666666666664,-2.0475793,-3.4884629569671772,-3.4884629569671772,1.0
274000,2.098212,31.655172413793103,-1.9999092,-2.77674840030999,-2.77674840030999,1.0
275000,2.1078773,33.833333333333336,-1.7268692,-2.8225656002759933,-2.8225656002759933,1.0
276000,2.1235628,33.36842105263158,-1.6128641,-3.121247737031234,-3.121247737031234,1.0
277000,2.1211734,27.8,-1.8546331,-3.430378767706099,-3.430378767706099,1.0
278000,2.1116717,95.4090909090909,-1.6485436,-2.651517289025443,-2.651517289025443,1.0
279000,2.0814567,29.21212121212121,-1.9475737,-3.086854266849431,-3.086854266849431,1.0
280000,2.074734,30.566666666666666,-2.0095646,-3.0543842196464537,-3.0543842196464537,1.0
281000,2.0721006,31.424242424242426,-1.9876081,-2.8618644855239173,-2.8618644855239173,1.0
282000,2.0848868,28.0625,-2.0429718,-3.5379718632409065,-3.5379718632409065,1.0
283000,2.1065083,33.2962962962963,-1.8245667,-3.7339494302868843,-3.7339494302868843,1.0
284000,2.110618,25.80952380952381,-1.6681378,-3.3980859310730644,-3.3980859310730644,1.0
285000,2.0885527,45.2,-1.9911232,-1.7232867119943394,-1.7232867119943394,1.0
286000,2.0852282,30.366666666666667,-2.0832887,-3.4976589660490713,-3.4976589660490713,1.0
287000,2.083596,29.533333333333335,-1.8420032,-2.9961045788180445,-2.9961045788180445,1.0
288000,2.0772774,29.423076923076923,-2.1546817,-3.7100155663031797,-3.7100155663031797,1.0
289000,2.0707753,29.615384615384617,-2.0224388,-3.5965475964546205,-3.5965475964546205,1.0
290000,1.970668,29.555555555555557,-3.0139437,-3.2837403416633606,-3.2837403416633606,1.0
291000,1.8306495,46.26086956521739,-4.568492,-3.9106866537282863,-3.9106866537282863,1.0
292000,1.893243,71.3076923076923,-5.6824813,-165.13758234977723,-165.13758234977723,1.0
293000,2.0892217,23.93548387096774,-2.1773794,-3.805004984140396,-3.805004984140396,1.0
294000,2.1080387,26.727272727272727,-1.7887311,-4.043665154413744,-4.043665154413744,1.0
295000,2.0857904,79.3,-1.3227696,0.24887475528215108,0.24887475528215108,1.0
296000,2.0683753,30.785714285714285,-1.8761522,-3.318981802889279,-3.318981802889279,1.0
297000,2.0837703,24.451612903225808,-1.9636278,-3.7344762759823955,-3.7344762759823955,1.0
298000,2.0906045,27.576923076923077,-1.780888,-3.111101370591384,-3.111101370591384,1.0
299000,2.1043005,26.476190476190474,-1.5920935,-3.551750323989175,-3.551750323989175,1.0
300000,2.096793,80.86363636363636,-1.5809356,1.629832002249631,1.629832002249631,1.0
301000,2.0885947,33.68181818181818,-1.5724262,-2.6982482998144057,-2.6982482998144057,1.0
302000,2.1018384,33.56,-1.7023181,-3.436035387516022,-3.436035387516022,1.0
303000,2.0828357,30.464285714285715,-1.9926667,-3.566121165399198,-3.566121165399198,1.0
304000,2.0794828,53.464285714285715,-2.0249476,-3.7830144256353377,-3.7830144256353377,1.0
