Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
90000,1.9084889,30.181818181818183,-2.7641647,-3.9388631025950116,-3.9388631025950116,1.0
91000,1.8860314,21.40625,-2.8875878,-4.168121106284005,-4.168121106284005,1.0
92000,1.9137661,25.857142857142858,-2.7673008,-4.109159248846549,-4.109159248846549,1.0
93000,1.9175813,40.375,-2.7006335,-4.358082475031123,-4.358082475031123,1.0
94000,1.8738847,21.857142857142858,-2.7383866,-4.371623445959652,-4.371623445959652,1.0
95000,1.8760124,28.71875,-2.623113,-3.756607278700798,-3.756607278700798,1.0
96000,1.8774673,21.666666666666668,-2.689413,-3.9917317293584347,-3.9917317293584347,1.0
97000,1.8636606,30.53125,-2.4354167,-4.230719486872355,-4.230719486872355,1.0
98000,1.8282454,23.0,-2.337719,-4.187121945042764,-4.187121945042764,1.0
99000,1.8107316,21.454545454545453,-2.2310934,-4.28480406963464,-4.28480406963464,1.0
100000,1.8313009,27.6,-1.9131691,-3.787419853465898,-3.787419853465898,1.0
101000,1.8139058,26.68,-1.687044,-4.018199785991952,-4.018199785991952,1.0
102000,1.7959074,25.76923076923077,-1.5459963,-4.131057801070036,-4.131057801070036,1.0
103000,1.8048685,26.516129032258064,-1.2559217,-4.529567301273346,-4.529567301273346,1.0
104000,1.7412179,57.758620689655174,-0.9906516,-4.419390776465016,-4.419390776465016,1.0
105000,1.7111752,61.064516129032256,-0.7514619,-4.831947512427965,-4.831947512427965,1.0
106000,1.7219707,19.75,-1.0703347,-4.069046625724206,-4.069046625724206,1.0
107000,1.700618,23.970588235294116,-2.6949413,-4.08531649048264,-4.08531649048264,1.0
108000,1.6886709,23.484848484848484,-0.6752563,-3.618776832566117,-3.618776832566117,1.0
109000,1.6750665,23.02857142857143,-0.5288772,-4.088337067295523,-4.088337067295523,1.0
110000,1.667742,26.970588235294116,-0.27153772,-4.361399736474542,-4.361399736474542,1.0
111000,1.6821978,56.29032258064516,3.246247,202.25566649834315,202.25566649834315,1.0
112000,1.7246329,23.324324324324323,-2.776421,-4.323853641748428,-4.323853641748428,1.0
113000,1.7646705,22.194444444444443,-2.7473915,-3.885013065840069,-3.885013065840069,1.0
114000,1.7733439,22.967741935483872,-2.705166,-4.235627343577724,-4.235627343577724,1.0
115000,1.785208,68.42857142857143,-2.5769486,-4.078306435607374,-4.078306435607374,1.0
116000,1.751761,21.0,-2.717619,-4.189736440777779,-4.189736440777779,1.0
117000,1.7350765,30.0,-2.7218263,-3.7652272284030914,-3.7652272284030914,1.0
118000,1.7316369,23.40740740740741,-5.3878903,-3.957701169527494,-3.957701169527494,1.0
119000,1.6962605,29.464285714285715,-7.7485156,-4.8158665001392365,-4.8158665001392365,1.0
120000,1.6792123,25.444444444444443,-9.443331,-4.366173342863719,-4.366173342863719,1.0
121000,1.6721941,23.9,-11.820704,-4.161124799932752,-4.161124799932752,1.0
122000,1.6389818,20.676470588235293,-12.893454,-4.004265524446964,-4.004265524446964,1.0
123000,1.6625907,26.875,-16.085238,-3.6325543368304216,-3.6325543368304216,1.0
124000,1.7121363,61.516129032258064,-18.421642,-50.40757796052715,-50.40757796052715,1.0
125000,1.6773711,20.096774193548388,-8.723459,-3.8732016906142235,-3.8732016906142235,1.0
126000,1.6899966,25.535714285714285,-16.096039,-4.050721255938212,-4.050721255938212,1.0
127000,1.6584072,21.366666666666667,-17.25064,-4.425520370746481,-4.425520370746481,1.0
128000,1.6671783,34.69230769230769,-19.861444,-4.169719497362773,-4.169719497362773,1.0
129000,1.6079412,28.09375,-10.961497,-3.889906756579876,-3.889906756579876,1.0
130000,1.6574781,22.11764705882353,-21.051344,-3.9217893220484257,-3.9217893220484257,1.0
131000,1.5917019,123.29629629629629,-34.52983,-327.9889320733824,-327.9889320733824,1.0
132000,1.5873983,25.4,-15.488227,-305.9587619781494,-305.9587619781494,1.0
133000,1.615817,19.896551724137932,-6.0003505,-4.165237582963089,-4.165237582963089,1.0
134000,1.6217765,30.344827586206897,-6.5905647,-4.11841299704143,-4.11841299704143,1.0
135000,1.5792897,27.73913043478261,-7.911802,-4.666169494390488,-4.666169494390488,1.0
136000,1.6077726,20.96,-8.216743,-4.544846745637747,-4.544846745637747,1.0
137000,1.6206026,31.32,-8.702547,-3.9797866071263948,-3.9797866071263948,1.0
138000,1.6177025,31.08,-9.020744,-3.6790485072135923,-3.6790485072135923,1.0
139000,1.6039714,29.92,-9.739366,-4.6607787484924,-4.6607787484924,1.0
140000,1.6258143,28.36,-9.9596195,-4.137808456420898,-4.137808456420898,1.0
141000,1.6367972,61.833333333333336,-10.17036,-255.38211898849562,-255.38211898849562,1.0
142000,1.667591,29.575757575757574,-0.015019695,-4.722301729263798,-4.722301729263798,1.0
143000,1.642589,21.7,0.25379908,-4.258264088630677,-4.258264088630677,1.0
144000,1.676902,27.40740740740741,0.7588146,-3.7100161739758084,-3.7100161739758084,1.0
145000,1.7177389,23.26086956521739,-2.6322536,-4.193987677494685,-4.193987677494685,1.0
146000,1.7060505,25.17241379310345,1.6308479,-4.1129409074783325,-4.1129409074783325,1.0
147000,1.6717695,67.80952380952381,8.3240185,273.16916910084814,273.16916910084814,1.0
148000,1.7565367,93.25,-2.7937305,-2.75773548707366,-2.75773548707366,1.0
149000,1.8259014,22.90625,-3.0982518,-4.127828630907782,-4.127828630907782,1.0
150000,1.7472057,56.10344827586207,-3.807136,-4.636178722304683,-4.636178722304683,1.0
151000,1.719005,20.774193548387096,-4.511413,-4.071305113454019,-4.071305113454019,1.0
152000,1.6512121,24.64516129032258,-5.8474813,-4.353523131074576,-4.353523131074576,1.0
153000,1.681527,22.6,-7.446076,-3.8363175117052517,-3.8363175117052517,1.0
154000,1.692125,21.285714285714285,-9.540105,-3.599803501909429,-3.599803501909429,1.0
155000,1.6965508,30.80952380952381,-3.8740952,-3.512231233574095,-3.512231233574095,1.0
156000,1.6391644,42.608695652173914,-11.46529,-4.587606264197308,-4.587606264197308,1.0
157000,1.6645857,19.652173913043477,-12.650914,-4.015944272279739,-4.015944272279739,1.0
158000,1.6556641,30.4,-15.87024,-4.106313819947996,-4.106313819947996,1.0
159000,1.6636261,29.782608695652176,-16.01128,-4.650940212336454,-4.650940212336454,1.0
160000,1.6498336,25.416666666666668,-7.9582434,-3.9098990903450894,-3.9098990903450894,1.0
161000,1.6372467,62.67857142857143,-21.227575,-4.385657809398793,-4.385657809398793,1.0
162000,1.6286068,22.869565217391305,-19.606771,-3.690970669622007,-3.690970669622007,1.0
163000,1.6949114,58.11538461538461,-14.364152,240.78853457450867,240.78853457450867,1.0
164000,1.7769276,68.96551724137932,-25.735687,-318.7397135516693,-318.7397135516693,1.0
165000,1.7919155,21.46875,-13.548566,-4.408274571100871,-4.408274571100871,1.0
166000,1.7949499,25.451612903225808,-14.5427265,-4.000065219979132,-4.000065219979132,1.0
167000,1.8132049,55.03225806451613,-15.402372,-284.8277405425906,-284.8277405425906,1.0
168000,1.8265765,53.78787878787879,-2.3154702,-3.1645415984094143,-3.1645415984094143,1.0
169000,1.8219248,27.428571428571427,-2.5446868,-4.187418647323336,-4.187418647323336,1.0
170000,1.806183,20.594594594594593,-2.6066768,-3.945158694241498,-3.945158694241498,1.0
171000,1.8220817,20.594594594594593,-2.5672526,-4.26541307165816,-4.26541307165816,1.0
172000,1.8152524,48.68571428571428,-2.561045,-4.454672884609964,-4.454672884609964,1.0
173000,1.8148017,23.17142857142857,-2.5347245,-4.0331639121560485,-4.0331639121560485,1.0
174000,1.7935718,33.484848484848484,-2.5392497,-4.480659797554836,-4.480659797554836,1.0
175000,1.814884,21.333333333333332,-3.0796976,-4.50199987811427,-4.50199987811427,1.0
176000,1.8522023,23.90625,-4.301669,-3.7745113000273705,-3.7745113000273705,1.0
177000,1.8649188,27.03448275862069,-5.6573606,-3.9234117488066356,-3.9234117488066356,1.0
178000,1.845891,24.135135135135137,-6.3116255,-3.8571267094877033,-3.8571267094877033,1.0
179000,1.8436439,22.060606060606062,-7.552843,-4.101719112107248,-4.101719112107248,1.0
180000,1.860386,25.620689655172413,-9.143106,-3.7762123388903484,-3.7762123388903484,1.0
181000,1.8465784,33.0,-10.147838,-4.0314734742559235,-4.0314734742559235,1.0
182000,1.8581502,51.696969696969695,-3.8711379,-8.16715229784741,-8.16715229784741,1.0
183000,1.8905456,25.558823529411764,-12.812681,-4.177672118851633,-4.177672118851633,1.0
184000,1.8806746,23.03125,-14.515286,-4.112557761809406,-4.112557761809406,1.0
185000,1.8716873,31.677419354838708,-17.047043,-4.411601666609446,-4.411601666609446,1.0
186000,1.8737594,23.303030303030305,-18.990314,-3.9049751144466978,-3.9049751144466978,1.0
187000,1.8663536,27.28205128205128,-19.914762,-4.255855880879067,-4.255855880879067,1.0
188000,1.8784671,50.78787878787879,-22.286715,-67.92037364205017,-67.92037364205017,1.0
189000,1.9235895,29.64,-17.13157,-4.208721487610428,-4.208721487610428,1.0
190000,1.9332527,54.911764705882355,-15.936077,-268.99332784161425,-268.99332784161425,1.0
191000,1.8559339,25.65714285714286,-2.5695913,-4.292659844670977,-4.292659844670977,1.0
192000,1.8324825,22.0,-2.05576,-4.168742518765586,-4.168742518765586,1.0
193000,1.8166535,25.344827586206897,-1.3581148,-4.015400741781507,-4.015400741781507,1.0
194000,1.8250768,26.545454545454547,-2.5362523,-4.139740204109865,-4.139740204109865,1.0
195000,1.775452,24.4375,-1.0316358,-4.023140005767345,-4.023140005767345,1.0
196000,1.7018914,23.448275862068964,-0.3896725,-4.100643034904234,-4.100643034904234,1.0
197000,1.6987594,23.84,0.40720975,-4.191565265655518,-4.191565265655518,1.0
198000,1.6756814,29.923076923076923,0.9021358,-4.374265707456148,-4.374265707456148,1.0
199000,1.6708418,28.321428571428573,1.1564666,-4.4134553847489535,-4.4134553847489535,1.0
200000,1.6934714,19.96551724137931,1.1358991,-4.259219368298848,-4.259219368298848,1.0
201000,1.6780682,20.655172413793103,1.7738762,-3.9695716074534824,-3.9695716074534824,1.0
202000,1.653482,20.20689655172414,1.8057098,-4.2220428682142686,-4.2220428682142686,1.0
203000,1.658892,29.807692307692307,2.8995092,-4.364720490450661,-4.364720490450661,1.0
204000,1.6518482,74.0,3.7650628,-1.8363896743817762,-1.8363896743817762,1.0
205000,1.6780577,24.21875,-2.5785077,-4.048821077627294,-4.048821077627294,1.0
206000,1.6508533,20.857142857142858,3.362261,-4.181215478823735,-4.181215478823735,1.0
207000,1.6344805,93.03703703703704,11.96208,225.01152270770183,225.01152270770183,1.0
208000,1.7751904,21.9375,-2.5318754,-4.020467519760132,-4.020467519760132,1.0
209000,1.817459,25.806451612903224,-2.441345,-3.8059113435447216,-3.8059113435447216,1.0
210000,1.8383745,22.833333333333332,-2.5008266,-3.6417555034160616,-3.6417555034160616,1.0
211000,1.8288617,68.6774193548387,-2.4953554,-4.340354824970875,-4.340354824970875,1.0
212000,1.8756951,22.695652173913043,-2.3465629,-2.601702190720691,-2.601702190720691,1.0
213000,1.8646421,23.580645161290324,-2.6881704,-3.790229635853921,-3.790229635853921,1.0
214000,1.8381873,51.885714285714286,-7.8613787,-13.157213550060987,-13.157213550060987,1.0
215000,1.8804352,32.57142857142857,-2.4718933,-3.7922035859477137,-3.7922035859477137,1.0
216000,1.9275991,24.77777777777778,-2.5321171,-4.447888915355389,-4.447888915355389,1.0
217000,1.9926953,52.03225806451613,-2.4664354,-4.643477384249369,-4.643477384249369,1.0
218000,1.9495853,26.78787878787879,-2.512562,-4.208630516892299,-4.208630516892299,1.0
219000,1.9806144,54.2,-3.9110532,-3.6255170181393623,-3.6255170181393623,1.0
220000,1.9985942,28.37837837837838,-5.397966,-4.209623138109843,-4.209623138109843,1.0
221000,1.9885027,24.1875,-6.8321295,-4.0879782298031975,-4.0879782298031975,1.0
222000,1.9649884,31.151515151515152,-8.48354,-4.141147382797733,-4.141147382797733,1.0
223000,1.9592985,26.757575757575758,-2.6420755,-4.500092826570783,-4.500092826570783,1.0
224000,1.9819604,27.814814814814813,-11.7451315,-4.32431455011721,-4.32431455011721,1.0
225000,1.9748477,28.333333333333332,-13.149185,-3.877520607363793,-3.877520607363793,1.0
226000,1.9513863,24.586206896551722,-16.280853,-4.233268547058105,-4.233268547058105,1.0
227000,1.9448304,32.02777777777778,-18.017591,-4.4826164164326405,-4.4826164164326405,1.0
228000,1.9096495,21.2,-18.471628,-4.068020810952058,-4.068020810952058,1.0
229000,1.9297439,25.266666666666666,-22.770065,-3.9513353397769313,-3.9513353397769313,1.0
230000,1.9327579,28.535714285714285,-29.3205,-4.029485905611956,-4.029485905611956,1.0
231000,1.9170697,21.35483870967742,-25.26421,-3.754662600430575,-3.754662600430575,1.0
232000,1.933623,26.40625,-30.925827,-4.017130905762315,-4.017130905762315,1.0
233000,1.9296341,23.962962962962962,-38.94197,-4.374626579108061,-4.374626579108061,1.0
234000,1.9094465,61.03333333333333,-26.323685,-328.4199104494062,-328.4199104494062,1.0
235000,1.9478669,32.71875,-23.061277,-3.88310391864469,-3.88310391864469,1.0
236000,1.9549651,22.741935483870968,-24.401855,-4.043015360832214,-4.043015360832214,1.0
237000,1.9168564,28.4,-29.838766,-3.471876916885376,-3.471876916885376,1.0
238000,1.8952773,31.571428571428573,-31.312973,-4.052793866506329,-4.052793866506329,1.0
239000,1.9266938,58.58620689655172,-32.053135,-320.00444201429684,-320.00444201429684,1.0
240000,1.9239665,22.303030303030305,-13.931358,-4.042041532695293,-4.042041532695293,1.0
241000,1.9142263,22.91304347826087,-16.524593,-4.02643479347229,-4.02643479347229,1.0
242000,1.905985,28.59375,-16.390745,-4.376017205417156,-4.376017205417156,1.0
243000,1.8863702,30.566666666666666,-17.048086,-3.930217065193035,-3.930217065193035,1.0
244000,1.8647611,53.375,-15.749736,-274.95615586728763,-274.95615586728763,1.0
245000,1.8859646,21.545454545454547,0.41008225,-4.178156573431832,-4.178156573431832,1.0
246000,1.9152951,42.74193548387097,1.3021792,-4.437016744767466,-4.437016744767466,1.0
247000,1.8958408,29.464285714285715,1.839702,-4.110585591622761,-4.110585591622761,1.0
248000,1.8749158,28.87878787878788,2.5018826,-4.093943672520774,-4.093943672520774,1.0
249000,1.8528802,26.333333333333332,2.9803526,-3.8244032646928514,-3.8244032646928514,1.0
250000,1.8770466,25.548387096774192,3.143345,-4.4473255554835,-4.4473255554835,1.0
251000,1.8646768,24.137931034482758,3.898617,-3.900915785630544,-3.900915785630544,1.0
252000,1.9001777,26.666666666666668,1.0878662,-3.9728911099610507,-3.9728911099610507,1.0
253000,1.954165,24.322580645161292,-5.232523,-3.8733513695187867,-3.8733513695187867,1.0
254000,1.9699343,51.625,-8.408916,130.8996069841087,130.8996069841087,1.0
255000,1.9605978,55.86666666666667,-9.3504305,-4.559542667685133,-4.559542667685133,1.0
256000,1.9904104,29.8125,-10.863522,-4.017729751765728,-4.017729751765728,1.0
257000,1.9926437,24.794117647058822,-2.3748896,-3.9221663369851956,-3.9221663369851956,1.0
258000,1.9744141,24.61764705882353,-21.1981,-4.120984410867095,-4.120984410867095,1.0
259000,1.9809681,26.033333333333335,-2.4232635,-4.129735734313726,-4.129735734313726,1.0
260000,1.9841306,25.93103448275862,-16.327402,-4.194059665997823,-4.194059665997823,1.0
261000,1.9970609,25.724137931034484,-19.754658,-4.392830695424761,-4.392830695424761,1.0
262000,1.9867446,22.125,-19.88701,-4.128248502226437,-4.128248502226437,1.0
263000,1.946702,50.4,-22.091967,-4.239064360256581,-4.239064360256581,1.0
264000,1.9337933,22.103448275862068,-26.897648,-4.547097992897034,-4.547097992897034,1.0
265000,1.9632791,24.321428571428573,-21.559404,-4.353542191641671,-4.353542191641671,1.0
266000,1.9779718,62.16129032258065,-33.136772,-309.924118504442,-309.924118504442,1.0
267000,1.9707087,32.05,-15.339006,-4.583189343151293,-4.583189343151293,1.0
268000,1.9979975,21.5,-14.373001,-3.86870717604955,-3.86870717604955,1.0
269000,1.9724623,31.303030303030305,-21.40212,-4.548473524324821,-4.548473524324821,1.0
270000,1.9804513,22.6,-21.556677,-4.1918393605285225,-4.1918393605285225,1.0
271000,1.9940197,25.696969696969695,-24.66283,-4.513022376431359,-4.513022376431359,1.0
272000,1.9666163,24.03125,-28.898317,-4.425128825008869,-4.425128825008869,1.0
273000,1.9423934,24.838709677419356,-31.058262,-4.123076058203174,-4.123076058203174,1.0
274000,1.975562,58.333333333333336,-32.308067,-259.24620763460797,-259.24620763460797,1.0
275000,1.9834619,21.606060606060606,-15.159587,-4.205403992623994,-4.205403992623994,1.0
276000,1.986648,24.2,-15.468172,-3.649135317121233,-3.649135317121233,1.0
277000,1.995133,27.178571428571427,-18.592718,-4.439936144598599,-4.439936144598599,1.0
278000,1.9622442,29.523809523809526,-24.445562,-3.4711879551410676,-3.4711879551410676,1.0
279000,1.9363229,30.689655172413794,-23.817017,-4.108670940765967,-4.108670940765967,1.0
280000,1.9215729,61.1,-21.075983,-290.2803568113595,-290.2803568113595,1.0
281000,1.930862,25.896551724137932,-0.77003753,-4.224343264102936,-4.224343264102936,1.0
282000,1.9395013,33.25,0.6069208,-4.189486801624298,-4.189486801624298,1.0
283000,1.91321,23.096774193548388,0.5868112,-3.8725012222925823,-3.8725012222925823,1.0
284000,1.9028438,24.705882352941178,0.87719566,-3.6554496077930225,-3.6554496077930225,1.0
285000,1.9195583,30.62962962962963,1.887145,-3.988843780543123,-3.988843780543123,1.0
286000,1.8803818,25.17241379310345,2.2381935,-3.7663372993469237,-3.7663372993469237,1.0
287000,1.8755136,20.962962962962962,2.8420906,-3.9989565125218145,-3.9989565125218145,1.0
288000,1.8816082,36.34615384615385,3.9240937,-4.427566836898525,-4.427566836898525,1.0
289000,1.908328,61.0,4.104189,-1.348845952543719,-1.348845952543719,1.0
290000,1.9030209,25.125,-2.6819353,-4.36951378439412,-4.36951378439412,1.0
291000,1.9059781,52.3448275862069,1.9841926,-4.412772426647799,-4.412772426647799,1.0
292000,1.9172623,26.096774193548388,0.20367675,-4.263977090020974,-4.263977090020974,1.0
293000,1.9007256,25.8,4.962489,-4.428412139415741,-4.428412139415741,1.0
294000,1.9106556,53.38235294117647,7.9039187,214.29679842506135,214.29679842506135,1.0
295000,1.9850457,23.379310344827587,-9.846579,-4.431342258172877,-4.431342258172877,1.0
296000,1.9698861,20.967741935483872,-11.407221,-4.354118183255196,-4.354118183255196,1.0
297000,1.995237,20.93103448275862,-12.878282,-3.7584821684607146,-3.7584821684607146,1.0
298000,1.9983975,25.08823529411765,-13.765279,-4.2673301235322025,-4.2673301235322025,1.0
299000,2.0451713,23.12,-16.421427,-4.431090099470956,-4.431090099470956,1.0
300000,2.0333726,25.541666666666668,-18.708242,-3.458607246478399,-3.458607246478399,1.0
301000,2.0421019,23.37037037037037,-20.84061,-4.02144645690918,-4.02144645690918,1.0
302000,2.0423605,64.16,-24.013102,-2.4174922154499936,-2.4174922154499936,1.0
303000,2.05,34.03225806451613,-26.171276,-4.650190965334574,-4.650190965334574,1.0
304000,2.0510585,23.576923076923077,-10.078603,-4.160494150938811,-4.160494150938811,1.0
305000,2.0365694,28.1875,-21.009281,-4.707253860704826,-4.707253860704826,1.0
306000,2.046027,48.285714285714285,-48.685528,-276.7394323553358,-276.7394323553358,1.0
307000,2.0691426,52.794117647058826,-11.920476,-4.679334771904078,-4.679334771904078,1.0
308000,2.0648377,24.11764705882353,-13.132053,-3.986040704390582,-3.986040704390582,1.0
309000,2.0392873,22.08823529411765,-15.261473,-4.15038675069809,-4.15038675069809,1.0
310000,2.039595,25.724137931034484,-16.97075,-3.7888987718089933,-3.7888987718089933,1.0
