Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training 
802000,2.0946376,24.833333333333332,-0.3040668,-3.615684637799859,-3.615684637799859,1.0
803000,2.0762753,22.2,1.485,-4.301065872455466,-4.301065872455466,1.0
804000,2.0689342,23.363636363636363,2.7386117,-3.9926477815165664,-3.9926477815165664,1.0
805000,2.0582576,22.147058823529413,4.050769,-4.337327231679644,-4.337327231679644,1.0
806000,2.0322309,21.17142857142857,4.9524817,-4.0745771461062965,-4.0745771461062965,1.0
807000,2.0185301,51.06060606060606,7.0777116,-4.641786460081736,-4.641786460081736,1.0
808000,2.0060618,23.52777777777778,7.1531606,-4.121883480889457,-4.121883480889457,1.0
809000,2.0046098,22.78125,-2.4227784,-3.853267745839225,-3.853267745839225,1.0
810000,1.9993167,47.1,7.261835,-4.1903791064635305,-4.1903791064635305,1.0
811000,2.0067465,21.564102564102566,8.519132,-4.389832670624192,-4.389832670624192,1.0
812000,2.004651,24.441176470588236,9.808358,-4.137980284009661,-4.137980284009661,1.0
813000,2.0105255,22.42105263157895,10.574551,-3.7223077335873165,-3.7223077335873165,1.0
814000,2.0139296,21.2972972972973,10.524467,-4.221831499001919,-4.221831499001919,1.0
815000,2.0118299,22.235294117647058,12.999939,-4.150858901879367,-4.150858901879367,1.0
816000,2.0102699,25.705882352941178,13.390724,-3.4878679718290058,-3.4878679718290058,1.0
817000,2.1096115,68.07142857142857,12.219055,146.70783584292343,146.70783584292343,1.0
818000,2.14665,22.63157894736842,-2.5977798,-3.8524687779255404,-3.8524687779255404,1.0
819000,2.1447177,21.86046511627907,-2.6129024,-3.80273039748029,-3.80273039748029,1.0
820000,2.1460762,23.675675675675677,-2.557195,-3.957175135612488,-3.957175135612488,1.0
821000,2.1471846,24.25,-2.611331,-4.02906220210226,-4.02906220210226,1.0
822000,2.1315763,22.914285714285715,-2.4954965,-3.7282935645845203,-3.7282935645845203,1.0
823000,2.1111758,21.945945945945947,-2.7068067,-4.150349306432824,-4.150349306432824,1.0
824000,2.0893552,23.945945945945947,-4.8191385,-3.86703222617507,-3.86703222617507,1.0
825000,2.06875,23.75,-6.6665754,-3.9874162059841733,-3.9874162059841733,1.0
826000,2.0693123,22.47222222222222,-7.934785,-4.025055653908673,-4.025055653908673,1.0
827000,2.064011,22.529411764705884,2.6990018,-3.8671742001095333,-3.8671742001095333,1.0
828000,2.0467687,22.833333333333332,-7.5452213,-4.183704136049046,-4.183704136049046,1.0
829000,2.0277474,23.586206896551722,-8.990601,-4.146722733974457,-4.146722733974457,1.0
830000,2.0158513,26.53125,-9.529346,-3.937153427889853,-3.937153427889853,1.0
831000,2.0172188,22.615384615384617,-9.407732,-3.9743082755141788,-3.9743082755141788,1.0
832000,2.0183063,53.78787878787879,-10.94884,-4.113606850306193,-4.113606850306193,1.0
833000,2.0091095,25.444444444444443,-26.737446,-4.1250055165126405,-4.1250055165126405,1.0
834000,2.0083687,22.789473684210527,-12.763586,-3.9897767659780143,-3.9897767659780143,1.0
835000,2.0110457,22.27777777777778,-14.50595,-4.124746504951926,-4.124746504951926,1.0
836000,2.001423,23.137931034482758,-15.961492,-4.174565661338068,-4.174565661338068,1.0
837000,1.999031,22.625,-16.489496,-3.9126919880509377,-3.9126919880509377,1.0
838000,1.9745463,54.41935483870968,-17.581818,-271.26803135474523,-271.26803135474523,1.0
839000,1.9820884,22.8,14.554618,-3.9680236108375317,-3.9680236108375317,1.0
840000,2.0922573,47.5,14.300091,165.68528167406717,165.68528167406717,1.0
841000,2.1151297,21.942857142857143,-2.3773506,-4.023740012305123,-4.023740012305123,1.0
842000,2.0808575,21.96551724137931,-2.2183416,-4.159579865137736,-4.159579865137736,1.0
843000,2.0765295,21.696969696969695,-2.234953,-4.214802124283531,-4.214802124283531,1.0
844000,2.0902615,21.375,-2.3788023,-4.177205143552838,-4.177205143552838,1.0
845000,2.0884364,20.454545454545453,-2.3668346,-4.204128801822662,-4.204128801822662,1.0
846000,2.0942209,21.8125,-2.2743874,-3.731716074049473,-3.731716074049473,1.0
847000,2.0957444,24.11111111111111,-1.8254831,-3.5989734949889005,-3.5989734949889005,1.0
848000,2.0918684,22.41176470588235,-2.13303,-4.215474493801594,-4.215474493801594,1.0
849000,2.092066,56.464285714285715,-1.9401627,-3.57512160724607,-3.57512160724607,1.0
850000,2.0879683,21.166666666666668,-2.266912,-4.126895848442526,-4.126895848442526,1.0
851000,2.0936916,50.333333333333336,-2.2012205,-3.3281864855024548,-3.3281864855024548,1.0
852000,2.0972435,22.228571428571428,-2.2774203,-4.138873435769763,-4.138873435769763,1.0
853000,2.0969353,22.794117647058822,-2.1630917,-4.11567945690716,-4.11567945690716,1.0
854000,2.0987139,57.38709677419355,-2.029102,-0.89218969643116,-0.89218969643116,1.0
855000,2.1035461,22.128205128205128,-2.422072,-3.819093860112704,-3.819093860112704,1.0
856000,2.0598285,23.818181818181817,-1.8494254,-4.1678912314501675,-4.1678912314501675,1.0
857000,2.0358102,22.741935483870968,0.28772408,-4.4348599195480345,-4.4348599195480345,1.0
858000,2.028327,83.23529411764706,2.2650614,-1.241064134872321,-1.241064134872321,1.0
859000,2.0328953,22.833333333333332,4.1899548,-3.438513934612274,-3.438513934612274,1.0
860000,2.0286741,25.735294117647058,-2.1130712,-3.8478924444743563,-3.8478924444743563,1.0
861000,2.0032446,21.97222222222222,4.8201437,-4.098103604997907,-4.098103604997907,1.0
862000,1.9850987,23.84375,6.621636,-4.12141888069384,-4.12141888069384,1.0
863000,1.9808006,23.060606060606062,7.6538196,-4.352506059588808,-4.352506059588808,1.0
864000,1.991891,22.685714285714287,7.77678,-3.981990748160594,-3.981990748160594,1.0
865000,1.9958963,22.37142857142857,9.336745,-4.141322524206979,-4.141322524206979,1.0
866000,1.9971159,23.967741935483872,11.908501,-4.061625496546427,-4.061625496546427,1.0
867000,1.9894574,23.885714285714286,11.11571,-3.889563924736447,-3.889563924736447,1.0
868000,1.9967041,23.083333333333332,12.05687,-4.194382848058428,-4.194382848058428,1.0
869000,1.9987993,24.903225806451612,13.893516,-3.578755098004495,-3.578755098004495,1.0
870000,1.9930837,23.558823529411764,14.59421,-4.202489420771599,-4.202489420771599,1.0
871000,1.9956465,22.176470588235293,-2.3191571,-4.2085694429036735,-4.2085694429036735,1.0
872000,2.0329936,48.4054054054054,31.155718,167.02483366264238,167.02483366264238,1.0
873000,2.1364942,45.78048780487805,-2.2990198,-3.1902623429894446,-3.1902623429894446,1.0
874000,2.135331,23.57894736842105,-2.203276,-4.018237688039479,-4.018237688039479,1.0
875000,2.1361425,48.275,-2.3031356,-1.5389110980889735,-1.5389110980889735,1.0
876000,2.142676,24.81081081081081,-2.397747,-3.87508401962427,-3.87508401962427,1.0
877000,2.1368568,22.209302325581394,-2.540241,-4.0426701016204305,-4.0426701016204305,1.0
878000,2.132644,24.1,-2.2434993,-3.728098882211221,-3.728098882211221,1.0
879000,2.1370208,23.38888888888889,-3.4499054,-4.038208032265688,-4.038208032265688,1.0
880000,2.126642,22.405405405405407,-2.2696629,-3.738897829442411,-3.738897829442411,1.0
881000,2.12001,20.842105263157894,-6.443489,-4.284963917087865,-4.284963917087865,1.0
882000,2.1162019,23.757575757575758,-10.210462,-4.4005594083241055,-4.4005594083241055,1.0
883000,2.115537,22.605263157894736,-12.893374,-4.416830784933907,-4.416830784933907,1.0
884000,2.116501,23.323529411764707,-16.070215,-3.6760752742940728,-3.6760752742940728,1.0
885000,2.1367145,23.09375,-17.99651,-4.3287514518289,-4.3287514518289,1.0
886000,2.130655,21.17142857142857,-18.95943,-4.217204954889086,-4.217204954889086,1.0
887000,2.1133597,22.65625,-21.644806,-3.9799996875226498,-3.9799996875226498,1.0
888000,2.1318796,23.25,-27.927305,-4.541367009834007,-4.541367009834007,1.0
889000,2.1261969,23.533333333333335,-33.19637,-3.9654560012202107,-3.9654560012202107,1.0
890000,2.1273212,22.964285714285715,-40.29574,-3.7655127899987355,-3.7655127899987355,1.0
891000,2.122732,21.166666666666668,-42.879906,-3.9188998514606106,-3.9188998514606106,1.0
892000,2.1107004,23.75,-49.590324,-3.724621444940567,-3.724621444940567,1.0
893000,2.1169636,21.28125,-18.967958,-4.371465116739273,-4.371465116739273,1.0
894000,2.1185443,56.0,-92.57598,-321.77228560050327,-321.77228560050327,1.0
895000,2.1077442,60.61538461538461,-1.8972385,-0.02979575354477455,-0.02979575354477455,1.0
896000,2.1122887,53.58064516129032,-23.687233,-4.390932718351964,-4.390932718351964,1.0
897000,2.120234,24.677419354838708,-27.64363,-3.9033115804195404,-3.9033115804195404,1.0
898000,2.1141627,22.366666666666667,-27.434057,-4.102807506918907,-4.102807506918907,1.0
899000,2.1140277,22.8125,-29.327559,-4.023049287497997,-4.023049287497997,1.0
900000,2.116748,21.885714285714286,-29.805893,-3.96173597744533,-3.96173597744533,1.0
901000,2.1123607,23.322580645161292,-34.761387,-3.8972752054532367,-3.8972752054532367,1.0
902000,2.0924044,44.0,-37.340263,-3.2421039257730757,-3.2421039257730757,1.0
903000,2.0816512,52.36363636363637,-38.408882,-308.76156253968514,-308.76156253968514,1.0
904000,2.0651443,53.25806451612903,-6.3130565,-4.760802052915096,-4.760802052915096,1.0
905000,2.0588205,23.387096774193548,-7.769419,-4.1821105199701645,-4.1821105199701645,1.0
906000,2.0333142,23.92105263157895,-8.642505,-4.42238465126823,-4.42238465126823,1.0
907000,2.013977,21.35483870967742,-9.091107,-4.124271297454834,-4.124271297454834,1.0
908000,2.0084705,24.085714285714285,-18.751698,-3.7158411162240164,-3.7158411162240164,1.0
909000,2.0103838,22.7027027027027,6.451978,-3.7980342652346635,-3.7980342652346635,1.0
910000,2.0145335,23.3125,-11.044012,-4.296035513281822,-4.296035513281822,1.0
911000,2.0083153,27.548387096774192,-11.805546,-3.8297410090764363,-3.8297410090764363,1.0
912000,2.0150616,50.27777777777778,-12.025363,-1.2533000196729387,-1.2533000196729387,1.0
913000,2.0187452,28.586206896551722,-14.934797,-3.818038135766983,-3.818038135766983,1.0
914000,2.0163157,25.5,-14.497781,-3.774915702202741,-3.774915702202741,1.0
915000,2.0185392,24.02777777777778,-14.459282,-3.6133945328848704,-3.6133945328848704,1.0
916000,2.0265372,22.348837209302324,-14.778185,-4.3990188256288185,-4.3990188256288185,1.0
917000,2.0317361,21.517241379310345,-16.617804,-3.68711860740886,-3.68711860740886,1.0
918000,2.1083848,79.88888888888889,-17.106169,-101.29613823890686,-101.29613823890686,1.0
919000,2.1599984,22.142857142857142,-2.6764245,-4.219797037743233,-4.219797037743233,1.0
920000,2.1371279,24.352941176470587,-2.193244,-3.5004657647188973,-3.5004657647188973,1.0
921000,2.1094189,23.35135135135135,-0.32817397,-4.2773099660873415,-4.2773099660873415,1.0
922000,2.0944204,21.45945945945946,1.2725354,-3.9668229752116733,-3.9668229752116733,1.0
923000,2.0879242,23.636363636363637,3.2953908,-4.432277083396912,-4.432277083396912,1.0
924000,2.046,23.448275862068964,6.071347,-3.7813351353009543,-3.7813351353009543,1.0
925000,2.003882,23.516129032258064,9.707141,-4.006626671552658,-4.006626671552658,1.0
926000,1.9753466,23.6,8.850448,-4.245068657398224,-4.245068657398224,1.0
927000,1.9661729,23.470588235294116,1.5662087,-4.063343511687385,-4.063343511687385,1.0
928000,1.9511678,21.307692307692307,17.779558,-3.8250060150256524,-3.8250060150256524,1.0
929000,1.9255835,23.0,20.8274,-3.8594604272108812,-3.8594604272108812,1.0
930000,1.920627,24.413793103448278,22.155617,-3.587654169116701,-3.587654169116701,1.0
931000,1.9107085,32.083333333333336,27.989084,-4.0397714252273245,-4.0397714252273245,1.0
932000,1.9083198,24.56,29.705809,-3.6544214395376353,-3.6544214395376353,1.0
933000,1.9086957,22.833333333333332,26.980888,-4.150978199640909,-4.150978199640909,1.0
934000,1.9063911,103.6,35.310974,-3.6057753891994557,-3.6057753891994557,1.0
935000,1.9037526,24.387096774193548,34.0391,-4.217052028096956,-4.217052028096956,1.0
936000,1.9916925,52.94117647058823,34.10988,189.26711229234934,189.26711229234934,1.0
937000,2.0251272,24.82758620689655,15.012487,-4.289561179376418,-4.289561179376418,1.0
938000,2.0254383,24.70967741935484,-2.3298426,-4.362276354256799,-4.362276354256799,1.0
939000,2.0273645,22.243243243243242,14.449333,-4.239434794017247,-4.239434794017247,1.0
940000,2.0498302,56.45161290322581,37.02158,188.45378203317523,188.45378203317523,1.0
941000,2.1537023,23.942857142857143,-2.1195054,-3.843566843957612,-3.843566843957612,1.0
942000,2.150312,22.194444444444443,-2.395925,-4.137591037994776,-4.137591037994776,1.0
943000,2.1479163,21.92105263157895,-2.2449474,-3.6240674837215527,-3.6240674837215527,1.0
944000,2.1377125,58.10344827586207,-1.733506,-3.5316669093123796,-3.5316669093123796,1.0
945000,2.13396,23.8,-3.4026244,-3.906215870019161,-3.906215870019161,1.0
946000,2.1525478,23.322580645161292,-9.997177,-4.094554118812084,-4.094554118812084,1.0
947000,2.148261,61.285714285714285,-1.5700688,-0.6152045274602955,-0.6152045274602955,1.0
948000,2.15369,25.454545454545453,-14.284904,-3.8205042860724707,-3.8205042860724707,1.0
949000,2.154204,21.72222222222222,-21.647476,-4.346939254138205,-4.346939254138205,1.0
950000,2.1523952,21.394736842105264,-26.80307,-4.016882068581051,-4.016882068581051,1.0
951000,2.1518657,22.21212121212121,-32.1349,-4.1461532729012625,-4.1461532729012625,1.0
952000,2.152579,23.06451612903226,-38.863594,-4.202049455335064,-4.202049455335064,1.0
953000,2.1527112,22.03125,-41.679688,-4.235957629978657,-4.235957629978657,1.0
954000,2.1526039,22.8125,-45.643806,-4.241118337168838,-4.241118337168838,1.0
955000,2.1497514,26.8,-46.88797,-3.672143504900091,-3.672143504900091,1.0
956000,2.1483843,23.78787878787879,-30.952488,-4.030097403309562,-4.030097403309562,1.0
957000,2.1422899,24.266666666666666,-66.64677,-3.86669371868002,-3.86669371868002,1.0
958000,2.1420155,54.38709677419355,-35.945007,-1.0334386518507293,-1.0334386518507293,1.0
959000,2.141957,21.375,-74.07105,-4.370878092944622,-4.370878092944622,1.0
960000,2.1429026,50.97142857142857,-93.00244,-272.12579341956547,-272.12579341956547,1.0
961000,2.1477034,24.46875,-49.649376,-3.903696080048879,-3.903696080048879,1.0
962000,2.1450856,22.63157894736842,-46.897102,-4.19195104272742,-4.19195104272742,1.0
963000,2.1469903,51.75757575757576,-54.50757,-273.1662643972565,-273.1662643972565,1.0
964000,2.1466398,23.085714285714285,-21.724178,-3.755829198492898,-3.755829198492898,1.0
965000,2.147649,21.128205128205128,-23.04111,-4.261467634020625,-4.261467634020625,1.0
966000,2.1477928,22.6,-26.364693,-4.279876793132109,-4.279876793132109,1.0
967000,2.1433353,24.387096774193548,-29.026546,-3.80712353810668,-3.80712353810668,1.0
968000,2.1446288,23.636363636363637,-30.159094,-3.944366314194419,-3.944366314194419,1.0
969000,2.142254,21.794117647058822,-31.567444,-4.415013919557844,-4.415013919557844,1.0
970000,2.1431978,22.514285714285716,-32.353382,-3.7434617723737444,-3.7434617723737444,1.0
971000,2.143106,47.73684210526316,-33.936874,-241.01098559998178,-241.01098559998178,1.0
972000,2.144657,22.58823529411765,-2.4830868,-3.791881568291608,-3.791881568291608,1.0
973000,2.1421137,22.52777777777778,-2.6690755,-3.7388291165635392,-3.7388291165635392,1.0
974000,2.1397135,21.515151515151516,-2.5872176,-4.247914617711848,-4.247914617711848,1.0
975000,2.143344,55.45454545454545,-2.0482836,-0.5551193282008171,-0.5551193282008171,1.0
976000,2.1419184,21.114285714285714,-2.7573097,-4.2236118767712565,-4.2236118767712565,1.0
977000,2.1349227,22.444444444444443,-2.3801482,-4.16358048054907,-4.16358048054907,1.0
978000,2.129934,22.37837837837838,-2.5238101,-4.431607546125139,-4.431607546125139,1.0
979000,2.1361926,55.93333333333333,-2.4219341,-1.9990837842226028,-1.9990837842226028,1.0
980000,2.1368484,25.4375,-2.3515794,-3.812482071645332,-3.812482071645332,1.0
981000,2.1326814,24.05263157894737,-2.5985665,-3.726537958995716,-3.726537958995716,1.0
982000,2.1320894,23.666666666666668,-2.050262,-3.5720935518091377,-3.5720935518091377,1.0
983000,2.131112,23.448275862068964,-5.896782,-4.1675064486842,-4.1675064486842,1.0
984000,2.1299317,22.46875,-12.336415,-3.7515396167492043,-3.7515396167492043,1.0
985000,2.1284559,20.6875,-20.17559,-4.388929251701601,-4.388929251701601,1.0
986000,2.1327033,22.666666666666668,-28.289803,-3.8803173899650574,-3.8803173899650574,1.0
987000,2.131367,23.666666666666668,-31.452383,-3.544589691089861,-3.544589691089861,1.0
988000,2.1321611,56.964285714285715,-39.411255,-1.8876897516074005,-1.8876897516074005,1.0
989000,2.135631,24.741935483870968,-40.485485,-3.5330852923854703,-3.5330852923854703,1.0
990000,2.1359205,58.214285714285715,-48.321632,-4.385452414197581,-4.385452414197581,1.0
991000,2.1343534,22.535714285714285,-50.791485,-3.6355179974011014,-3.6355179974011014,1.0
992000,2.1342802,24.25,-25.991238,-3.8478206287730825,-3.8478206287730825,1.0
993000,2.1333923,23.848484848484848,-54.1051,-3.9499870631843805,-3.9499870631843805,1.0
994000,2.1385145,22.333333333333332,-31.329851,-4.520974151549801,-4.520974151549801,1.0
995000,2.1355343,23.71875,-59.72474,-3.4516258085927656,-3.4516258085927656,1.0
996000,2.134682,25.214285714285715,-71.38314,-4.246526777744293,-4.246526777744293,1.0
997000,2.1313977,52.774193548387096,-103.27995,-296.6412985995412,-296.6412985995412,1.0
998000,2.1274745,54.233333333333334,-70.71705,-285.26180876838043,-285.26180876838043,1.0
999000,2.1194634,22.151515151515152,-2.3807735,-3.7505519245610093,-3.7505519245610093,1.0
1000000,2.1295214,51.138888888888886,-4.2309146,-2.4408000671502315,-2.4408000671502315,1.0
1001000,2.127298,23.82758620689655,-8.490185,-3.595982782046,-3.595982782046,1.0
1002000,2.1280997,23.470588235294116,-2.454313,-4.061069925626119,-4.061069925626119,1.0
1003000,2.1241796,24.303030303030305,-11.613389,-3.5848754309117794,-3.5848754309117794,1.0
1004000,2.1292918,20.82857142857143,-15.170741,-4.1086481040523894,-4.1086481040523894,1.0
1005000,2.1274238,61.785714285714285,-18.004734,-2.3851087881672766,-2.3851087881672766,1.0
1006000,2.124861,22.21875,-19.727741,-3.9221650436520576,-3.9221650436520576,1.0
1007000,2.1074264,22.17241379310345,-21.859474,-3.9237841963768005,-3.9237841963768005,1.0
1008000,2.1198938,22.11111111111111,-22.336092,-4.042404363232274,-4.042404363232274,1.0
1009000,2.1166656,21.875,-27.246662,-3.8128641208012897,-3.8128641208012897,1.0
1010000,2.1184645,54.86666666666667,-29.268873,-4.63445768942093,-4.63445768942093,1.0
1011000,2.1181147,22.96875,-30.426542,-4.319734600282485,-4.319734600282485,1.0
1012000,2.117993,23.133333333333333,-33.243168,-4.050221050939252,-4.050221050939252,1.0
1013000,2.1187153,23.387096774193548,-7.694779,-4.000341013073921,-4.000341013073921,1.0
1014000,2.1183872,25.133333333333333,-46.20757,-4.162072880514737,-4.162072880514737,1.0
1015000,2.112042,54.32258064516129,-90.26609,-318.6007645641054,-318.6007645641054,1.0
1016000,2.1180196,23.59375,-19.046741,-4.2277113164172455,-4.2277113164172455,1.0
1017000,2.1180642,22.705882352941178,-8.771386,-3.477622732971654,-3.477622732971654,1.0
1018000,2.1237662,29.36,-33.13451,-3.0427110813282154,-3.0427110813282154,1.0
1019000,2.1137147,57.51724137931034,-61.26873,-82.60723142993861,-82.60723142993861,1.0
1020000,2.115481,24.636363636363637,-18.800644,-4.044510819017887,-4.044510819017887,1.0
1021000,2.1097271,22.970588235294116,-20.431559,-4.038474132032955,-4.038474132032955,1.0
1022000,2.1124165,72.55263157894737,-20.891453,-1.2331376593363912,-1.2331376593363912,1.0
1023000,2.1145062,22.542857142857144,-23.611776,-6.414101958274841,-6.414101958274841,1.0
1024000,2.1123893,24.17142857142857,-25.38409,-3.6870030675615584,-3.6870030675615584,1.0
1025000,2.1155715,21.41025641025641,-2.9207532,-4.194195026159287,-4.194195026159287,1.0
1026000,2.1195889,21.696969696969695,-27.93995,-3.58680137720975,-3.58680137720975,1.0
1027000,2.115145,25.767441860465116,-26.131191,-3.828909210860729,-3.828909210860729,1.0
1028000,2.112072,22.085714285714285,-31.167486,-3.7954640918307834,-3.7954640918307834,1.0
1029000,2.1124713,22.486486486486488,-31.74681,-4.004401489308006,-4.004401489308006,1.0
1030000,2.1116412,45.025,-63.06715,-222.75530670619594,-222.75530670619594,1.0
1031000,2.105371,22.942857142857143,-2.5745,-3.864938027718488,-3.864938027718488,1.0
1032000,2.1008937,23.818181818181817,-2.3454034,-3.569866567850113,-3.569866567850113,1.0
1033000,2.1055794,24.03125,-2.422137,-3.7285928292707964,-3.7285928292707964,1.0
1034000,2.0951574,21.625,-2.5243816,-3.676524861862785,-3.676524861862785,1.0
1035000,2.098619,21.942857142857143,-2.341842,-4.257098667962211,-4.257098667962211,1.0
1036000,2.0967572,22.735294117647058,-2.2399237,-3.6658085942268372,-3.6658085942268372,1.0
1037000,2.0990129,22.166666666666668,-2.597546,-4.320070082800729,-4.320070082800729,1.0
1038000,2.0891457,23.181818181818183,-2.2192674,-3.8413854837417603,-3.8413854837417603,1.0
1039000,2.0945714,60.629629629629626,-2.025648,-1.0594840832054615,-1.0594840832054615,1.0
1040000,2.0986695,21.90625,-5.404989,-4.093548338860273,-4.093548338860273,1.0
1041000,2.09763,21.87878787878788,-9.104706,-4.100810650623206,-4.100810650623206,1.0
1042000,2.1002076,22.424242424242426,-12.962002,-3.607083722949028,-3.607083722949028,1.0
1043000,2.0970967,20.59259259259259,-17.158768,-3.981738271384404,-3.981738271384404,1.0
1044000,2.0952992,22.93548387096774,-18.460283,-3.6573693553606668,-3.6573693553606668,1.0
1045000,2.10228,23.321428571428573,-21.873716,-4.202637812186932,-4.202637812186932,1.0
1046000,2.0975256,25.548387096774192,-22.82778,-3.485203477644151,-3.485203477644151,1.0
1047000,2.1026125,81.9375,-24.609566,-1.553812292314345,-1.553812292314345,1.0
1048000,2.108965,22.944444444444443,-2.2598813,-3.938669768539635,-3.938669768539635,1.0
1049000,2.1035502,23.166666666666668,-25.796507,-3.9143175397600447,-3.9143175397600447,1.0
1050000,2.1084118,22.416666666666668,-27.289911,-4.013456579617092,-4.013456579617092,1.0
1051000,2.1072786,26.3,-32.186054,-4.070345501104991,-4.070345501104991,1.0
1052000,2.1041787,21.17142857142857,-31.827951,-4.150251511165074,-4.150251511165074,1.0
1053000,2.1058466,21.305555555555557,-32.327034,-4.151261084788555,-4.151261084788555,1.0
1054000,2.1100285,46.256410256410255,-34.054966,-1.697225079724663,-1.697225079724663,1.0
1055000,2.1082902,46.81578947368421,-34.909767,-239.4613753282107,-239.4613753282107,1.0
1056000,2.0978513,23.17948717948718,-2.2547312,-3.9837649724422355,-3.9837649724422355,1.0
1057000,2.1114368,23.444444444444443,-2.2977936,-3.7515326363699777,-3.7515326363699777,1.0
1058000,2.0929759,23.193548387096776,-8.852957,-4.102083972006133,-4.102083972006133,1.0
1059000,2.0762217,51.69444444444444,-10.443328,-1.3581558781511642,-1.3581558781511642,1.0
1060000,2.0741675,23.27027027027027,-12.122897,-4.258940981494056,-4.258940981494056,1.0
1061000,2.0417666,22.771428571428572,-12.70197,-4.241385379353085,-4.241385379353085,1.0
1062000,2.0098076,21.15,-12.2434435,-4.088339765866597,-4.088339765866597,1.0
1063000,2.001129,24.17241379310345,-14.678255,-3.941702624847149,-3.941702624847149,1.0
1064000,1.9949361,22.193548387096776,-14.396342,-4.006365176403161,-4.006365176403161,1.0
1065000,1.9955256,22.75862068965517,-16.517132,-3.967267418729848,-3.967267418729848,1.0
1066000,1.9975365,24.625,-28.73561,-4.039968817464767,-4.039968817464767,1.0
1067000,1.9953456,21.607142857142858,-19.477406,-4.120378790230586,-4.120378790230586,1.0
1068000,1.9965467,24.033333333333335,12.180675,-4.1965757767359415,-4.1965757767359415,1.0
1069000,1.9864242,22.566666666666666,-19.455338,-3.91539453638011,-3.91539453638011,1.0
1070000,1.9728585,21.5,-19.833363,-3.83165279229482,-3.83165279229482,1.0
1071000,1.9713087,56.785714285714285,-21.117426,-3.4543473145057417,-3.4543473145057417,1.0
1072000,1.9714985,22.08823529411765,-20.256659,-275.051959344835,-275.051959344835,1.0
1073000,1.9756012,21.733333333333334,17.187025,-3.8942710414077295,-3.8942710414077295,1.0
1074000,2.0536385,54.34375,18.192816,194.3812126151977,194.3812126151977,1.0
1075000,2.0922832,23.285714285714285,-2.2970736,-3.949754241741065,-3.949754241741065,1.0
1076000,2.0787022,24.774193548387096,-2.3073845,-3.6711054304066826,-3.6711054304066826,1.0
1077000,2.0857155,20.806451612903224,-2.2280102,-4.075528006399831,-4.075528006399831,1.0
1078000,2.071824,55.303030303030305,-1.9534287,-3.6809003138632486,-3.6809003138632486,1.0
1079000,2.0718899,51.483870967741936,-1.8289624,-0.3438121149582522,-0.3438121149582522,1.0
1080000,2.0885963,52.666666666666664,-2.2438266,-3.3585480600595474,-3.3585480600595474,1.0
1081000,2.102151,22.12121212121212,-2.2530916,-3.8261538594961166,-3.8261538594961166,1.0
1082000,2.1007793,23.125,-2.4387136,-3.891989553675932,-3.891989553675932,1.0
1083000,2.0996168,21.235294117647058,-2.5876336,-4.403296983603275,-4.403296983603275,1.0
1084000,2.0983293,23.470588235294116,-2.2386298,-3.790892541408539,-3.790892541408539,1.0
1085000,2.101876,21.655172413793103,-2.2570064,-4.184343265764641,-4.184343265764641,1.0
1086000,2.0978065,21.75862068965517,-2.2474804,-4.2226588911023635,-4.2226588911023635,1.0
1087000,2.097911,21.566666666666666,-2.181703,-4.111731962362925,-4.111731962362925,1.0
1088000,2.0732887,43.03703703703704,-1.8846,-4.432458957036336,-4.432458957036336,1.0
1089000,2.053156,23.384615384615383,0.43138617,-3.9813514852523806,-3.9813514852523806,1.0
1090000,2.0249264,23.6,3.0322702,-4.172877669334412,-4.172877669334412,1.0
1091000,1.9950762,22.857142857142858,4.6282277,-4.136514050619943,-4.136514050619943,1.0
1092000,1.9853847,54.12903225806452,7.015741,-0.5509445656623159,-0.5509445656623159,1.0
1093000,1.9744854,22.923076923076923,8.314887,-3.4553305549280986,-3.4553305549280986,1.0
1094000,1.9576404,62.36,10.649124,-4.213847708702088,-4.213847708702088,1.0
1095000,1.9737865,54.935483870967744,8.075198,-4.234747720416635,-4.234747720416635,1.0
1096000,1.9729342,22.393939393939394,4.5876637,-4.241427166387439,-4.241427166387439,1.0
1097000,1.9777547,27.59259259259259,-13.364219,-3.2136756021242876,-3.2136756021242876,1.0
1098000,1.9727311,22.606060606060606,-1.8843647,-3.9490620073150184,-3.9490620073150184,1.0
1099000,1.9727559,22.875,-3.4912329,-3.7361527159810066,-3.7361527159810066,1.0
1100000,1.9745601,22.41176470588235,-4.9001317,-4.013811767101288,-4.013811767101288,1.0
1101000,1.9765098,52.53125,-5.682883,-1.8464638274163008,-1.8464638274163008,1.0
1102000,1.9865232,23.517241379310345,-7.0065646,-3.4779473123727023,-3.4779473123727023,1.0
1103000,1.9836231,48.333333333333336,15.3015995,-3.9106477236277177,-3.9106477236277177,1.0
1104000,2.1049235,51.55882352941177,-6.888741,167.04988344510397,167.04988344510397,1.0
1105000,2.1104853,23.97142857142857,-28.92602,-3.9065947685922895,-3.9065947685922895,1.0
1106000,2.1041427,25.0,-31.170853,-4.158448853913476,-4.158448853913476,1.0
1107000,2.1125972,24.625,-34.90476,-3.9986806454197055,-3.9986806454197055,1.0
1108000,2.1130824,21.86111111111111,-34.381187,-4.144514301845006,-4.144514301845006,1.0
1109000,2.1155233,21.485714285714284,-35.464005,-4.044620713672122,-4.044620713672122,1.0
